dataset,variable,score_raw,score_processed,delta_abs,spearman_raw,spearman_processed,delta_spearman_abs,mutual_info_raw,mutual_info_processed,delta_mi_abs,ranking_raw,ranking_processed,delta_ranking
madelon,feat_362,0.0003000872702015051,0.0003000872702015051,0.0,0.0006001745404030102,0.0006001745404030102,0.0,0.0,0.0,0.0,491,491,0
madelon,feat_363,0.01289059759609518,0.01289059759609518,0.0,0.02578119519219036,0.02578119519219036,0.0,0.0,0.0,0.0,197,197,0
madelon,feat_364,0.0013850263972910116,0.0013850263972910116,0.0,0.0009075420967988194,0.0009075420967988194,0.0,0.001862510697783204,0.001862510697783204,0.0,474,474,0
madelon,feat_365,0.012549570910759316,0.012549570910759316,0.0,0.025099141821518633,0.025099141821518633,0.0,0.0,0.0,0.0,205,205,0
madelon,feat_366,0.007498910455431263,0.007498910455431263,0.0,0.007976702828891492,0.007976702828891492,0.0,0.007021118081971034,0.007021118081971034,0.0,345,345,0
madelon,feat_367,0.010104249193956819,0.010104249193956819,0.0,0.008357288869601106,0.008357288869601106,0.0,0.011851209518312533,0.011851209518312533,0.0,264,264,0
madelon,feat_368,0.013681958533383963,0.013681958533383963,0.0,0.007201639245842981,0.007201639245842981,0.0,0.020162277820924945,0.020162277820924945,0.0,181,181,0
madelon,feat_369,0.004814333183320325,0.004814333183320325,0.0,0.005065569022101903,0.005065569022101903,0.0,0.004563097344538747,0.004563097344538747,0.0,401,401,0
madelon,feat_37,0.011349878922761965,0.011349878922761965,0.0,0.016974906976731777,0.016974906976731777,0.0,0.005724850868792153,0.005724850868792153,0.0,236,236,0
madelon,feat_370,0.01870051613204285,0.01870051613204285,0.0,0.026165620967589176,0.026165620967589176,0.0,0.011235411296496522,0.011235411296496522,0.0,101,101,0
madelon,feat_371,0.006897763942220354,0.006897763942220354,0.0,0.0011163426653580852,0.0011163426653580852,0.0,0.012679185219082623,0.012679185219082623,0.0,360,360,0
madelon,feat_372,0.010356614922627301,0.010356614922627301,0.0,0.006816344964722733,0.006816344964722733,0.0,0.013896884880531868,0.013896884880531868,0.0,259,259,0
madelon,feat_373,0.004473745576645845,0.004473745576645845,0.0,0.007387030162337608,0.007387030162337608,0.0,0.0015604609909540823,0.0015604609909540823,0.0,410,410,0
madelon,feat_374,0.012217837615111606,0.012217837615111606,0.0,0.02143309203398907,0.02143309203398907,0.0,0.003002583196234143,0.003002583196234143,0.0,211,211,0
madelon,feat_375,0.01314902117199922,0.01314902117199922,0.0,0.024777079254094204,0.024777079254094204,0.0,0.001520963089904237,0.001520963089904237,0.0,188,188,0
madelon,feat_376,0.0033928803065799607,0.0033928803065799607,0.0,0.006785760613159921,0.006785760613159921,0.0,0.0,0.0,0.0,434,434,0
madelon,feat_377,0.02764044065575357,0.02764044065575357,0.0,0.053746160859683687,0.053746160859683687,0.0,0.001534720451823457,0.001534720451823457,0.0,28,28,0
madelon,feat_378,0.05772294506202777,0.05772294506202777,0.0,0.11544589012405554,0.11544589012405554,0.0,0.0,0.0,0.0,11,11,0
madelon,feat_379,0.01836016449739493,0.01836016449739493,0.0,0.01676269419166579,0.01676269419166579,0.0,0.01995763480312407,0.01995763480312407,0.0,104,104,0
madelon,feat_38,0.020545854718096244,0.020545854718096244,0.0,0.021492116757894125,0.021492116757894125,0.0,0.01959959267829836,0.01959959267829836,0.0,75,75,0
madelon,feat_380,0.005562491435321117,0.005562491435321117,0.0,0.007047109534121691,0.007047109534121691,0.0,0.004077873336520543,0.004077873336520543,0.0,382,382,0
madelon,feat_381,0.02011030688985207,0.02011030688985207,0.0,0.021028574696220038,0.021028574696220038,0.0,0.019192039083484103,0.019192039083484103,0.0,84,84,0
madelon,feat_382,0.011335468103035306,0.011335468103035306,0.0,0.02267093620607061,0.02267093620607061,0.0,0.0,0.0,0.0,238,238,0
madelon,feat_383,0.01582811135717133,0.01582811135717133,0.0,0.03165622271434266,0.03165622271434266,0.0,0.0,0.0,0.0,137,137,0
madelon,feat_384,0.034953875007271915,0.034953875007271915,0.0,0.049371688183940866,0.049371688183940866,0.0,0.02053606183060297,0.02053606183060297,0.0,16,16,0
madelon,feat_385,0.012608072962036594,0.012608072962036594,0.0,0.010132711277947253,0.010132711277947253,0.0,0.015083434646125937,0.015083434646125937,0.0,204,204,0
madelon,feat_386,0.0028814564403949372,0.0028814564403949372,0.0,0.001394409177903657,0.001394409177903657,0.0,0.004368503702886217,0.004368503702886217,0.0,446,446,0
madelon,feat_387,0.004652205344869961,0.004652205344869961,0.0,0.009258915391847594,0.009258915391847594,0.0,4.5495297892328423e-05,4.5495297892328423e-05,0.0,405,405,0
madelon,feat_388,0.010537059799529071,0.010537059799529071,0.0,0.021074119599058142,0.021074119599058142,0.0,0.0,0.0,0.0,255,255,0
madelon,feat_389,0.0008981050051190462,0.0008981050051190462,0.0,0.0017962100102380924,0.0017962100102380924,0.0,0.0,0.0,0.0,482,482,0
madelon,feat_39,0.001913748964445727,0.001913748964445727,0.0,0.003827497928891454,0.003827497928891454,0.0,0.0,0.0,0.0,465,465,0
madelon,feat_390,0.008744708774662963,0.008744708774662963,0.0,0.017489417549325925,0.017489417549325925,0.0,0.0,0.0,0.0,307,307,0
madelon,feat_391,0.006744884856821738,0.006744884856821738,0.0,0.013489769713643476,0.013489769713643476,0.0,0.0,0.0,0.0,362,362,0
madelon,feat_392,0.0007503970062668902,0.0007503970062668902,0.0,0.0015007940125337804,0.0015007940125337804,0.0,0.0,0.0,0.0,484,484,0
madelon,feat_393,0.0034763327247747692,0.0034763327247747692,0.0,0.005222385154662451,0.005222385154662451,0.0,0.0017302802948870877,0.0017302802948870877,0.0,431,431,0
madelon,feat_394,0.007178377460813667,0.007178377460813667,0.0,0.014356754921627335,0.014356754921627335,0.0,0.0,0.0,0.0,354,354,0
madelon,feat_395,0.009477684422275486,0.009477684422275486,0.0,0.01895536884455097,0.01895536884455097,0.0,0.0,0.0,0.0,287,287,0
madelon,feat_396,0.0034901618598852774,0.0034901618598852774,0.0,0.006980323719770555,0.006980323719770555,0.0,0.0,0.0,0.0,429,429,0
madelon,feat_397,0.017309016837598154,0.017309016837598154,0.0,0.020933383730351227,0.020933383730351227,0.0,0.013684649944845084,0.013684649944845084,0.0,117,117,0
madelon,feat_398,0.008896463556564493,0.008896463556564493,0.0,0.008945511869856945,0.008945511869856945,0.0,0.008847415243272039,0.008847415243272039,0.0,303,303,0
madelon,feat_399,0.01687335454659261,0.01687335454659261,0.0,0.019034177155462184,0.019034177155462184,0.0,0.014712531937723039,0.014712531937723039,0.0,122,122,0
madelon,feat_4,0.025580403688731476,0.025580403688731476,0.0,0.04393060005956448,0.04393060005956448,0.0,0.007230207317898474,0.007230207317898474,0.0,39,39,0
madelon,feat_40,0.020178111414876097,0.020178111414876097,0.0,0.017337805315187287,0.017337805315187287,0.0,0.023018417514564904,0.023018417514564904,0.0,82,82,0
madelon,feat_400,0.007263662090420299,0.007263662090420299,0.0,0.014527324180840597,0.014527324180840597,0.0,0.0,0.0,0.0,352,352,0
madelon,feat_401,0.0043974969137259914,0.0043974969137259914,0.0,0.008794993827451983,0.008794993827451983,0.0,0.0,0.0,0.0,411,411,0
madelon,feat_402,0.00025805919865293643,0.00025805919865293643,0.0,0.0005161183973058729,0.0005161183973058729,0.0,0.0,0.0,0.0,492,492,0
madelon,feat_403,0.013049300142800598,0.013049300142800598,0.0,0.026098600285601195,0.026098600285601195,0.0,0.0,0.0,0.0,193,193,0
madelon,feat_404,0.011242142109000455,0.011242142109000455,0.0,0.02248428421800091,0.02248428421800091,0.0,0.0,0.0,0.0,243,243,0
madelon,feat_405,0.008736317565499736,0.008736317565499736,0.0,0.004591018805441851,0.004591018805441851,0.0,0.012881616325557621,0.012881616325557621,0.0,308,308,0
madelon,feat_406,0.010152755762490041,0.010152755762490041,0.0,0.01684928991134962,0.01684928991134962,0.0,0.0034562216136304613,0.0034562216136304613,0.0,262,262,0
madelon,feat_407,0.007365407924305885,0.007365407924305885,0.0,0.01473081584861177,0.01473081584861177,0.0,0.0,0.0,0.0,350,350,0
madelon,feat_408,0.015540444474115163,0.015540444474115163,0.0,0.012366819373307938,0.012366819373307938,0.0,0.018714069574922387,0.018714069574922387,0.0,142,142,0
madelon,feat_409,0.02031478081821506,0.02031478081821506,0.0,0.03456922482684994,0.03456922482684994,0.0,0.00606033680958018,0.00606033680958018,0.0,78,78,0
madelon,feat_41,0.013407018469775251,0.013407018469775251,0.0,0.026814036939550503,0.026814036939550503,0.0,0.0,0.0,0.0,185,185,0
madelon,feat_410,0.021918543242916273,0.021918543242916273,0.0,0.043837086485832545,0.043837086485832545,0.0,0.0,0.0,0.0,63,63,0
madelon,feat_411,0.029130996946603108,0.029130996946603108,0.0,0.058261993893206215,0.058261993893206215,0.0,0.0,0.0,0.0,24,24,0
madelon,feat_412,0.024383572230402134,0.024383572230402134,0.0,0.03543302291987388,0.03543302291987388,0.0,0.013334121540930388,0.013334121540930388,0.0,49,49,0
madelon,feat_413,0.020320985942594915,0.020320985942594915,0.0,0.04064197188518983,0.04064197188518983,0.0,0.0,0.0,0.0,77,77,0
madelon,feat_414,0.022787165123690636,0.022787165123690636,0.0,0.03460812738907531,0.03460812738907531,0.0,0.010966202858305962,0.010966202858305962,0.0,60,60,0
madelon,feat_415,0.00873629052049586,0.00873629052049586,0.0,0.01747258104099172,0.01747258104099172,0.0,0.0,0.0,0.0,309,309,0
madelon,feat_416,0.009633808801831147,0.009633808801831147,0.0,0.009331366044057647,0.009331366044057647,0.0,0.009936251559604647,0.009936251559604647,0.0,278,278,0
madelon,feat_417,0.013537775115921033,0.013537775115921033,0.0,0.027075550231842067,0.027075550231842067,0.0,0.0,0.0,0.0,182,182,0
madelon,feat_418,0.010040578124490444,0.010040578124490444,0.0,0.020081156248980887,0.020081156248980887,0.0,0.0,0.0,0.0,269,269,0
madelon,feat_419,0.01387517308031425,0.01387517308031425,0.0,0.0277503461606285,0.0277503461606285,0.0,0.0,0.0,0.0,177,177,0
madelon,feat_42,0.0198589422009422,0.0198589422009422,0.0,0.03666794395763518,0.03666794395763518,0.0,0.0030499404442492217,0.0030499404442492217,0.0,86,86,0
madelon,feat_420,0.019577967470521717,0.019577967470521717,0.0,0.037692132694252,0.037692132694252,0.0,0.0014638022467914347,0.0014638022467914347,0.0,91,91,0
madelon,feat_421,0.009862448274485694,0.009862448274485694,0.0,0.019724896548971388,0.019724896548971388,0.0,0.0,0.0,0.0,274,274,0
madelon,feat_422,0.01311568935480185,0.01311568935480185,0.0,0.0262313787096037,0.0262313787096037,0.0,0.0,0.0,0.0,189,189,0
madelon,feat_423,0.013492982165453273,0.013492982165453273,0.0,0.026985964330906546,0.026985964330906546,0.0,0.0,0.0,0.0,183,183,0
madelon,feat_424,0.032230524350507224,0.032230524350507224,0.0,0.05624496855496354,0.05624496855496354,0.0,0.008216080146050908,0.008216080146050908,0.0,19,19,0
madelon,feat_425,0.02885039852459665,0.02885039852459665,0.0,0.04906535807569558,0.04906535807569558,0.0,0.008635438973497722,0.008635438973497722,0.0,25,25,0
madelon,feat_426,0.0014001213777469306,0.0014001213777469306,0.0,0.002800242755493861,0.002800242755493861,0.0,0.0,0.0,0.0,472,472,0
madelon,feat_427,0.005051298772876876,0.005051298772876876,0.0,0.010102597545753753,0.010102597545753753,0.0,0.0,0.0,0.0,396,396,0
madelon,feat_428,0.007694545950693847,0.007694545950693847,0.0,0.015389091901387694,0.015389091901387694,0.0,0.0,0.0,0.0,341,341,0
madelon,feat_429,0.0077789154367312666,0.0077789154367312666,0.0,0.015557830873462533,0.015557830873462533,0.0,0.0,0.0,0.0,335,335,0
madelon,feat_43,0.017185781075745206,0.017185781075745206,0.0,0.03437156215149041,0.03437156215149041,0.0,0.0,0.0,0.0,118,118,0
madelon,feat_430,0.02700249712524883,0.02700249712524883,0.0,0.05400499425049766,0.05400499425049766,0.0,0.0,0.0,0.0,31,31,0
madelon,feat_431,0.026707330311677383,0.026707330311677383,0.0,0.048331327876963266,0.048331327876963266,0.0,0.0050833327463915,0.0050833327463915,0.0,33,33,0
madelon,feat_432,0.014608712803427758,0.014608712803427758,0.0,0.02543344983518818,0.02543344983518818,0.0,0.003783975771667336,0.003783975771667336,0.0,163,163,0
madelon,feat_433,0.01976270630035272,0.01976270630035272,0.0,0.03354506509361868,0.03354506509361868,0.0,0.0059803475070867584,0.0059803475070867584,0.0,88,88,0
madelon,feat_434,0.012808454777296857,0.012808454777296857,0.0,0.023251174284255372,0.023251174284255372,0.0,0.0023657352703383427,0.0023657352703383427,0.0,200,200,0
madelon,feat_435,0.008226791810602894,0.008226791810602894,0.0,0.006722358274638449,0.006722358274638449,0.0,0.00973122534656734,0.00973122534656734,0.0,328,328,0
madelon,feat_436,0.012892848311557766,0.012892848311557766,0.0,0.02578569662311553,0.02578569662311553,0.0,0.0,0.0,0.0,196,196,0
madelon,feat_437,0.007725837549755971,0.007725837549755971,0.0,0.006616638297372236,0.006616638297372236,0.0,0.008835036802139706,0.008835036802139706,0.0,339,339,0
madelon,feat_438,0.008550648878514564,0.008550648878514564,0.0,0.009460987704318196,0.009460987704318196,0.0,0.00764031005271093,0.00764031005271093,0.0,315,315,0
madelon,feat_439,0.015125131138215241,0.015125131138215241,0.0,0.013339535724266292,0.013339535724266292,0.0,0.01691072655216419,0.01691072655216419,0.0,152,152,0
madelon,feat_44,0.014764535559979948,0.014764535559979948,0.0,0.029529071119959897,0.029529071119959897,0.0,0.0,0.0,0.0,162,162,0
madelon,feat_440,0.0042841036316769825,0.0042841036316769825,0.0,0.002346145272350574,0.002346145272350574,0.0,0.006222061991003391,0.006222061991003391,0.0,415,415,0
madelon,feat_441,0.009634444960744943,0.009634444960744943,0.0,0.019268889921489885,0.019268889921489885,0.0,0.0,0.0,0.0,277,277,0
madelon,feat_442,0.061776594767856685,0.061776594767856685,0.0,0.10776118861303696,0.10776118861303696,0.0,0.015792000922676408,0.015792000922676408,0.0,10,10,0
madelon,feat_443,0.007974153140687546,0.007974153140687546,0.0,0.015948306281375092,0.015948306281375092,0.0,0.0,0.0,0.0,334,334,0
madelon,feat_444,0.015130635725106022,0.015130635725106022,0.0,0.030261271450212044,0.030261271450212044,0.0,0.0,0.0,0.0,151,151,0
madelon,feat_445,0.0272851644465229,0.0272851644465229,0.0,0.04096630629514008,0.04096630629514008,0.0,0.013604022597905718,0.013604022597905718,0.0,30,30,0
madelon,feat_446,0.006456975215829746,0.006456975215829746,0.0,0.007844128275984184,0.007844128275984184,0.0,0.005069822155675308,0.005069822155675308,0.0,365,365,0
madelon,feat_447,0.013012650191929568,0.013012650191929568,0.0,0.026025300383859137,0.026025300383859137,0.0,0.0,0.0,0.0,195,195,0
madelon,feat_448,0.0014086371950792038,0.0014086371950792038,0.0,0.0028172743901584076,0.0028172743901584076,0.0,0.0,0.0,0.0,471,471,0
madelon,feat_449,0.015298759342245897,0.015298759342245897,0.0,0.01182247744234722,0.01182247744234722,0.0,0.018775041242144574,0.018775041242144574,0.0,148,148,0
madelon,feat_45,0.016050924769149835,0.016050924769149835,0.0,0.015565672596629358,0.015565672596629358,0.0,0.01653617694167031,0.01653617694167031,0.0,134,134,0
madelon,feat_450,0.0074769739078518055,0.0074769739078518055,0.0,0.014953947815703611,0.014953947815703611,0.0,0.0,0.0,0.0,348,348,0
madelon,feat_451,0.010918723183614405,0.010918723183614405,0.0,0.009970272951702355,0.009970272951702355,0.0,0.011867173415526455,0.011867173415526455,0.0,250,250,0
madelon,feat_452,0.0021913777758918646,0.0021913777758918646,0.0,0.004382755551783729,0.004382755551783729,0.0,0.0,0.0,0.0,463,463,0
madelon,feat_453,0.049462875976863274,0.049462875976863274,0.0,0.09892575195372655,0.09892575195372655,0.0,0.0,0.0,0.0,13,13,0
madelon,feat_454,0.02102817484801056,0.02102817484801056,0.0,0.04205634969602112,0.04205634969602112,0.0,0.0,0.0,0.0,71,71,0
madelon,feat_455,0.007630553727298258,0.007630553727298258,0.0,0.0036953705927127373,0.0036953705927127373,0.0,0.01156573686188378,0.01156573686188378,0.0,344,344,0
madelon,feat_456,0.025459508379329025,0.025459508379329025,0.0,0.05091901675865805,0.05091901675865805,0.0,0.0,0.0,0.0,40,40,0
madelon,feat_457,0.024795347619649518,0.024795347619649518,0.0,0.042680019288725994,0.042680019288725994,0.0,0.006910675950573042,0.006910675950573042,0.0,45,45,0
madelon,feat_458,0.024160757277371193,0.024160757277371193,0.0,0.032938517175597995,0.032938517175597995,0.0,0.015382997379144392,0.015382997379144392,0.0,52,52,0
madelon,feat_459,0.008081835282525431,0.008081835282525431,0.0,0.0002918650770905626,0.0002918650770905626,0.0,0.0158718054879603,0.0158718054879603,0.0,330,330,0
madelon,feat_46,0.01796468650784264,0.01796468650784264,0.0,0.03592937301568528,0.03592937301568528,0.0,0.0,0.0,0.0,108,108,0
madelon,feat_460,0.0035582129665146876,0.0035582129665146876,0.0,0.007116425933029375,0.007116425933029375,0.0,0.0,0.0,0.0,428,428,0
madelon,feat_461,0.011359442325741072,0.011359442325741072,0.0,0.022718884651482144,0.022718884651482144,0.0,0.0,0.0,0.0,235,235,0
madelon,feat_462,0.015047441364940484,0.015047441364940484,0.0,0.030094882729880968,0.030094882729880968,0.0,0.0,0.0,0.0,157,157,0
madelon,feat_463,0.011931043731578524,0.011931043731578524,0.0,0.018426104793159596,0.018426104793159596,0.0,0.005435982669997452,0.005435982669997452,0.0,222,222,0
madelon,feat_464,0.0026188845449592745,0.0026188845449592745,0.0,0.00460801825997656,0.00460801825997656,0.0,0.0006297508299419885,0.0006297508299419885,0.0,448,448,0
madelon,feat_465,0.0024451217345266233,0.0024451217345266233,0.0,0.004890243469053247,0.004890243469053247,0.0,0.0,0.0,0.0,454,454,0
madelon,feat_466,0.020616953925968556,0.020616953925968556,0.0,0.03762037344446142,0.03762037344446142,0.0,0.0036135344074756937,0.0036135344074756937,0.0,74,74,0
madelon,feat_467,0.0076412465862016315,0.0076412465862016315,0.0,0.015282493172403263,0.015282493172403263,0.0,0.0,0.0,0.0,343,343,0
madelon,feat_468,0.018716355307147332,0.018716355307147332,0.0,0.037432710614294665,0.037432710614294665,0.0,0.0,0.0,0.0,100,100,0
madelon,feat_469,0.004056920256824271,0.004056920256824271,0.0,0.007804896602965397,0.007804896602965397,0.0,0.00030894391068314597,0.00030894391068314597,0.0,422,422,0
madelon,feat_47,0.0022041418685567796,0.0022041418685567796,0.0,0.004408283737113559,0.004408283737113559,0.0,0.0,0.0,0.0,460,460,0
madelon,feat_470,0.0013868152368526913,0.0013868152368526913,0.0,0.0020101093183713145,0.0020101093183713145,0.0,0.0007635211553340682,0.0007635211553340682,0.0,473,473,0
madelon,feat_471,0.02013915111156573,0.02013915111156573,0.0,0.04027830222313146,0.04027830222313146,0.0,0.0,0.0,0.0,83,83,0
madelon,feat_472,0.06489619556785221,0.06489619556785221,0.0,0.10697615636271876,0.10697615636271876,0.0,0.022816234772985666,0.022816234772985666,0.0,8,8,0
madelon,feat_473,0.015251273201678104,0.015251273201678104,0.0,0.02262711800172596,0.02262711800172596,0.0,0.007875428401630247,0.007875428401630247,0.0,149,149,0
madelon,feat_474,0.015063959008949272,0.015063959008949272,0.0,0.024897029734620654,0.024897029734620654,0.0,0.00523088828327789,0.00523088828327789,0.0,153,153,0
madelon,feat_475,0.12339563423372701,0.12339563423372701,0.0,0.22563437953644128,0.22563437953644128,0.0,0.02115688893101275,0.02115688893101275,0.0,2,2,0
madelon,feat_476,0.009149741159764047,0.009149741159764047,0.0,0.007094179264033929,0.007094179264033929,0.0,0.011205303055494165,0.011205303055494165,0.0,292,292,0
madelon,feat_477,0.013817273417305306,0.013817273417305306,0.0,0.024971052428413215,0.024971052428413215,0.0,0.0026634944061973975,0.0026634944061973975,0.0,179,179,0
madelon,feat_478,0.013076074540603194,0.013076074540603194,0.0,0.022243842587054308,0.022243842587054308,0.0,0.003908306494152081,0.003908306494152081,0.0,190,190,0
madelon,feat_479,0.009497897200746265,0.009497897200746265,0.0,0.010246250374551359,0.010246250374551359,0.0,0.00874954402694117,0.00874954402694117,0.0,285,285,0
madelon,feat_48,0.0628915497548698,0.0628915497548698,0.0,0.11903454035319098,0.11903454035319098,0.0,0.006748559156548595,0.006748559156548595,0.0,9,9,0
madelon,feat_480,0.011959124505743782,0.011959124505743782,0.0,0.023918249011487563,0.023918249011487563,0.0,0.0,0.0,0.0,220,220,0
madelon,feat_481,0.032870880248389994,0.032870880248389994,0.0,0.03859007545210196,0.03859007545210196,0.0,0.02715168504467802,0.02715168504467802,0.0,17,17,0
madelon,feat_482,0.014401239130669492,0.014401239130669492,0.0,0.013252527900535561,0.013252527900535561,0.0,0.015549950360803422,0.015549950360803422,0.0,167,167,0
madelon,feat_483,0.015444533012321559,0.015444533012321559,0.0,0.026724121170458835,0.026724121170458835,0.0,0.004164944854184283,0.004164944854184283,0.0,144,144,0
madelon,feat_484,0.009035199335417958,0.009035199335417958,0.0,0.014461505403953398,0.014461505403953398,0.0,0.003608893266882518,0.003608893266882518,0.0,296,296,0
madelon,feat_485,0.00953239839902174,0.00953239839902174,0.0,0.005378321361009208,0.005378321361009208,0.0,0.013686475437034273,0.013686475437034273,0.0,283,283,0
madelon,feat_486,0.012061189415144611,0.012061189415144611,0.0,0.015176607082410528,0.015176607082410528,0.0,0.008945771747878695,0.008945771747878695,0.0,216,216,0
madelon,feat_487,0.00599165244242381,0.00599165244242381,0.0,0.0035032357457635637,0.0035032357457635637,0.0,0.008480069139084057,0.008480069139084057,0.0,375,375,0
madelon,feat_488,0.0026065712039864486,0.0026065712039864486,0.0,0.005213142407972897,0.005213142407972897,0.0,0.0,0.0,0.0,449,449,0
madelon,feat_489,0.00231505958128203,0.00231505958128203,0.0,0.0015268885444364986,0.0015268885444364986,0.0,0.0031032306181275615,0.0031032306181275615,0.0,457,457,0
madelon,feat_49,0.015631709125531957,0.015631709125531957,0.0,0.031263418251063914,0.031263418251063914,0.0,0.0,0.0,0.0,140,140,0
madelon,feat_490,0.023350055788861523,0.023350055788861523,0.0,0.03657556253129159,0.03657556253129159,0.0,0.010124549046431452,0.010124549046431452,0.0,56,56,0
madelon,feat_491,0.0015110199652885155,0.0015110199652885155,0.0,0.003022039930577031,0.003022039930577031,0.0,0.0,0.0,0.0,470,470,0
madelon,feat_492,0.007208039640319405,0.007208039640319405,0.0,0.009363450838112958,0.009363450838112958,0.0,0.005052628442525853,0.005052628442525853,0.0,353,353,0
madelon,feat_493,0.05568664612428291,0.05568664612428291,0.0,0.09771494220780705,0.09771494220780705,0.0,0.013658350040758771,0.013658350040758771,0.0,12,12,0
madelon,feat_494,0.023262320657289365,0.023262320657289365,0.0,0.04282077244581267,0.04282077244581267,0.0,0.003703868868766058,0.003703868868766058,0.0,57,57,0
madelon,feat_495,0.007759738059340648,0.007759738059340648,0.0,0.00609444993500805,0.00609444993500805,0.0,0.009425026183673246,0.009425026183673246,0.0,337,337,0
madelon,feat_496,0.024138640597008845,0.024138640597008845,0.0,0.04827728119401769,0.04827728119401769,0.0,0.0,0.0,0.0,53,53,0
madelon,feat_497,0.016154336325596454,0.016154336325596454,0.0,0.0319070796927911,0.0319070796927911,0.0,0.00040159295840180853,0.00040159295840180853,0.0,132,132,0
madelon,feat_498,0.008275423156540604,0.008275423156540604,0.0,0.0023894571867950354,0.0023894571867950354,0.0,0.014161389126286172,0.014161389126286172,0.0,327,327,0
madelon,feat_499,0.0006015002108516879,0.0006015002108516879,0.0,0.0012030004217033759,0.0012030004217033759,0.0,0.0,0.0,0.0,486,486,0
madelon,feat_5,0.014816621696711106,0.014816621696711106,0.0,0.02963324339342221,0.02963324339342221,0.0,0.0,0.0,0.0,160,160,0
madelon,feat_50,0.0010782346595320494,0.0010782346595320494,0.0,0.0021564693190640988,0.0021564693190640988,0.0,0.0,0.0,0.0,478,478,0
madelon,feat_51,0.015061194927072762,0.015061194927072762,0.0,0.009864436303721377,0.009864436303721377,0.0,0.020257953550424146,0.020257953550424146,0.0,154,154,0
madelon,feat_52,0.006008610629640567,0.006008610629640567,0.0,0.012017221259281135,0.012017221259281135,0.0,0.0,0.0,0.0,373,373,0
madelon,feat_53,0.02170624213598145,0.02170624213598145,0.0,0.03760127397871163,0.03760127397871163,0.0,0.005811210293251268,0.005811210293251268,0.0,67,67,0
madelon,feat_54,0.013990040826131107,0.013990040826131107,0.0,0.022734624918746595,0.022734624918746595,0.0,0.005245456733515619,0.005245456733515619,0.0,175,175,0
madelon,feat_55,0.026106771383220474,0.026106771383220474,0.0,0.05221354276644095,0.05221354276644095,0.0,0.0,0.0,0.0,36,36,0
madelon,feat_56,0.023121060766078626,0.023121060766078626,0.0,0.0435156946658334,0.0435156946658334,0.0,0.00272642686632385,0.00272642686632385,0.0,58,58,0
madelon,feat_57,0.017730746920290565,0.017730746920290565,0.0,0.010176309555205721,0.010176309555205721,0.0,0.025285184285375406,0.025285184285375406,0.0,113,113,0
madelon,feat_58,0.011494691378545065,0.011494691378545065,0.0,0.007995407671011994,0.007995407671011994,0.0,0.014993975086078137,0.014993975086078137,0.0,233,233,0
madelon,feat_59,0.0017114534867046982,0.0017114534867046982,0.0,0.0034229069734093964,0.0034229069734093964,0.0,0.0,0.0,0.0,466,466,0
madelon,feat_6,0.010821767599508944,0.010821767599508944,0.0,0.021643535199017887,0.021643535199017887,0.0,0.0,0.0,0.0,252,252,0
madelon,feat_60,0.012074935465418268,0.012074935465418268,0.0,0.024149870930836537,0.024149870930836537,0.0,0.0,0.0,0.0,214,214,0
madelon,feat_61,0.024329057079959276,0.024329057079959276,0.0,0.03684151843467559,0.03684151843467559,0.0,0.011816595725242962,0.011816595725242962,0.0,50,50,0
madelon,feat_62,0.0002502917734777689,0.0002502917734777689,0.0,0.0005005835469555378,0.0005005835469555378,0.0,0.0,0.0,0.0,493,493,0
madelon,feat_63,0.0085684576252509,0.0085684576252509,0.0,0.0026833124748619048,0.0026833124748619048,0.0,0.014453602775639895,0.014453602775639895,0.0,313,313,0
madelon,feat_64,0.08280093157393804,0.08280093157393804,0.0,0.1656018631478761,0.1656018631478761,0.0,0.0,0.0,0.0,5,5,0
madelon,feat_65,0.009083691117880115,0.009083691117880115,0.0,0.01816738223576023,0.01816738223576023,0.0,0.0,0.0,0.0,294,294,0
madelon,feat_66,0.010741547630091957,0.010741547630091957,0.0,0.01971069466729428,0.01971069466729428,0.0,0.0017724005928896336,0.0017724005928896336,0.0,253,253,0
madelon,feat_67,0.005497453133883616,0.005497453133883616,0.0,0.00896787426612434,0.00896787426612434,0.0,0.002027032001642892,0.002027032001642892,0.0,385,385,0
madelon,feat_68,0.012347643941671541,0.012347643941671541,0.0,0.024695287883343083,0.024695287883343083,0.0,0.0,0.0,0.0,207,207,0
madelon,feat_69,0.004256528931893965,0.004256528931893965,0.0,0.00851305786378793,0.00851305786378793,0.0,0.0,0.0,0.0,416,416,0
madelon,feat_7,0.009091920125079778,0.009091920125079778,0.0,0.018183840250159556,0.018183840250159556,0.0,0.0,0.0,0.0,293,293,0
madelon,feat_70,0.0015693306967117298,0.0015693306967117298,0.0,0.0006772519421749509,0.0006772519421749509,0.0,0.0024614094512485085,0.0024614094512485085,0.0,469,469,0
madelon,feat_71,0.004507479682529851,0.004507479682529851,0.0,0.009014959365059702,0.009014959365059702,0.0,0.0,0.0,0.0,409,409,0
madelon,feat_72,0.01133169326927032,0.01133169326927032,0.0,0.02266338653854064,0.02266338653854064,0.0,0.0,0.0,0.0,239,239,0
madelon,feat_73,0.017718739129476246,0.017718739129476246,0.0,0.03543747825895249,0.03543747825895249,0.0,0.0,0.0,0.0,114,114,0
madelon,feat_74,0.0196209194281557,0.0196209194281557,0.0,0.028775937004188692,0.028775937004188692,0.0,0.010465901852122705,0.010465901852122705,0.0,90,90,0
