dataset,variable,test,estadistico,p_valor,nombre_tamano_efecto,tamano_efecto,p_valor_fdr,abs_tamano_efecto
madelon,feat_363,mann_whitney_u,485116.5,0.249056905940108,cliffs_delta,-0.029766999999999988,0.8281243676388673,0.029766999999999988
madelon,feat_364,mann_whitney_u,499477.0,0.9676645498709363,cliffs_delta,-0.0010459999999999914,0.9968156612122101,0.0010459999999999914
madelon,feat_365,mann_whitney_u,485509.5,0.2617993596324565,cliffs_delta,-0.028981000000000035,0.8473921144144629,0.028981000000000035
madelon,feat_366,mann_whitney_u,504605.0,0.7213904697988568,cliffs_delta,0.00920999999999994,0.9747314679667839,0.00920999999999994
madelon,feat_367,mann_whitney_u,495176.5,0.7086891811982708,cliffs_delta,-0.009646999999999961,0.9681546191233208,0.009646999999999961
madelon,feat_368,mann_whitney_u,495843.5,0.7474922112035991,cliffs_delta,-0.008313000000000015,0.9813154257130317,0.008313000000000015
madelon,feat_369,mann_whitney_u,497075.5,0.8208562882574042,cliffs_delta,-0.005848999999999993,0.9864300955398513,0.005848999999999993
madelon,feat_370,mann_whitney_u,484894.0,0.2420690485299024,cliffs_delta,-0.030212000000000017,0.8281243676388673,0.030212000000000017
madelon,feat_371,mann_whitney_u,499355.5,0.9602234677509418,cliffs_delta,-0.0012889999999999846,0.9968156612122101,0.0012889999999999846
madelon,feat_372,mann_whitney_u,503935.0,0.7605784476018402,cliffs_delta,0.007870000000000044,0.9813154257130317,0.007870000000000044
madelon,feat_373,mann_whitney_u,504264.5,0.7412211120350551,cliffs_delta,0.008529000000000009,0.9813154257130317,0.008529000000000009
madelon,feat_374,mann_whitney_u,512373.5,0.3379424404832867,cliffs_delta,0.024747000000000074,0.8653461482608487,0.024747000000000074
madelon,feat_375,mann_whitney_u,514304.0,0.26797027601255463,cliffs_delta,0.028607999999999967,0.8473921144144629,0.028607999999999967
madelon,feat_376,mann_whitney_u,496086.0,0.7616202452598305,cliffs_delta,-0.007827999999999946,0.9813154257130317,0.007827999999999946
madelon,feat_377,mann_whitney_u,531026.5,0.016262891336708867,cliffs_delta,0.062052999999999914,0.35354111601541016,0.062052999999999914
madelon,feat_378,mann_whitney_u,433348.5,2.448904853581087e-07,cliffs_delta,-0.13330299999999995,1.3605026964339374e-05,0.13330299999999995
madelon,feat_379,mann_whitney_u,509677.5,0.4536014996066615,cliffs_delta,0.01935500000000001,0.883430369880133,0.01935500000000001
madelon,feat_380,mann_whitney_u,504062.0,0.7527322425408126,cliffs_delta,0.00812400000000002,0.9813154257130317,0.00812400000000002
madelon,feat_381,mann_whitney_u,512139.5,0.3471392967198035,cliffs_delta,0.02427899999999994,0.8653461482608487,0.02427899999999994
madelon,feat_382,mann_whitney_u,486911.5,0.31078183632011436,cliffs_delta,-0.026177000000000006,0.8555835390715378,0.026177000000000006
madelon,feat_383,mann_whitney_u,481728.5,0.15697568558214753,cliffs_delta,-0.03654299999999999,0.7903881231392657,0.03654299999999999
madelon,feat_384,mann_whitney_u,471500.0,0.02728764593208919,cliffs_delta,-0.05700000000000005,0.4872115102051072,0.05700000000000005
madelon,feat_385,mann_whitney_u,494152.0,0.6505511978900068,cliffs_delta,-0.01169600000000004,0.9625947878907039,0.01169600000000004
madelon,feat_386,mann_whitney_u,500805.0,0.9503195015344841,cliffs_delta,0.0016099999999998893,0.9968156612122101,0.0016099999999998893
madelon,feat_387,mann_whitney_u,494740.0,0.6789265420816697,cliffs_delta,-0.010519999999999974,0.9625947878907039,0.010519999999999974
madelon,feat_388,mann_whitney_u,487834.5,0.34609593118018755,cliffs_delta,-0.02433099999999999,0.8653461482608487,0.02433099999999999
madelon,feat_389,mann_whitney_u,498963.0,0.9360224006497674,cliffs_delta,-0.0020740000000000203,0.9968156612122101,0.0020740000000000203
madelon,feat_390,mann_whitney_u,510071.0,0.43426385527202516,cliffs_delta,0.020142000000000104,0.883430369880133,0.020142000000000104
madelon,feat_391,mann_whitney_u,492212.0,0.5464479665478587,cliffs_delta,-0.015576000000000034,0.9168590042749306,0.015576000000000034
madelon,feat_392,mann_whitney_u,500861.0,0.9465325042730436,cliffs_delta,0.0017220000000000013,0.9968156612122101,0.0017220000000000013
madelon,feat_393,mann_whitney_u,496985.0,0.8154080725818021,cliffs_delta,-0.00602999999999998,0.9864300955398513,0.00602999999999998
madelon,feat_394,mann_whitney_u,508246.0,0.520967890593156,cliffs_delta,0.01649199999999995,0.9024686755359422,0.01649199999999995
madelon,feat_395,mann_whitney_u,510942.5,0.3967392267442098,cliffs_delta,0.021884999999999932,0.883430369880133,0.021884999999999932
madelon,feat_396,mann_whitney_u,504028.0,0.7550004161524517,cliffs_delta,0.008056000000000063,0.9813154257130317,0.008056000000000063
madelon,feat_397,mann_whitney_u,512085.5,0.3493264344242579,cliffs_delta,0.024170999999999943,0.8653461482608487,0.024170999999999943
madelon,feat_398,mann_whitney_u,494835.5,0.689217868129744,cliffs_delta,-0.010329000000000033,0.9625947878907039,0.010329000000000033
madelon,feat_399,mann_whitney_u,489025.0,0.3947789772770959,cliffs_delta,-0.021950000000000025,0.883430369880133,0.021950000000000025
madelon,feat_400,mann_whitney_u,491638.5,0.516027906385558,cliffs_delta,-0.016723000000000043,0.9024686755359422,0.016723000000000043
madelon,feat_401,mann_whitney_u,505077.5,0.6941813591689756,cliffs_delta,0.010154999999999914,0.9633622201506319,0.010154999999999914
madelon,feat_402,mann_whitney_u,500290.5,0.9816215343586405,cliffs_delta,0.0005809999999999427,0.9968156612122101,0.0005809999999999427
madelon,feat_403,mann_whitney_u,484933.0,0.2432772775566564,cliffs_delta,-0.030133999999999994,0.8281243676388673,0.030133999999999994
madelon,feat_404,mann_whitney_u,512030.5,0.3147839150002141,cliffs_delta,0.02406100000000011,0.8555835390715378,0.02406100000000011
madelon,feat_405,mann_whitney_u,497349.5,0.8373951307937917,cliffs_delta,-0.005301,0.9864300955398513,0.005301
madelon,feat_406,mann_whitney_u,490272.5,0.4512720463067147,cliffs_delta,-0.019455,0.883430369880133,0.019455
madelon,feat_407,mann_whitney_u,508485.0,0.5101664181389904,cliffs_delta,0.01696999999999993,0.9013540956519265,0.01696999999999993
madelon,feat_408,mann_whitney_u,507139.5,0.5803428644565892,cliffs_delta,0.01427899999999993,0.9263602917243012,0.01427899999999993
madelon,feat_409,mann_whitney_u,519939.5,0.12221148853381546,cliffs_delta,0.039879,0.7274493365108063,0.039879
madelon,feat_410,mann_whitney_u,525306.0,0.05000453296967211,cliffs_delta,0.0506120000000001,0.6262926317816699,0.0506120000000001
madelon,feat_411,mann_whitney_u,533636.5,0.009191036285957485,cliffs_delta,0.06727299999999992,0.30636787619858286,0.06727299999999992
madelon,feat_412,mann_whitney_u,479544.0,0.11315321081435871,cliffs_delta,-0.04091199999999995,0.6899586025265775,0.04091199999999995
madelon,feat_413,mann_whitney_u,523461.0,0.06920623284050031,cliffs_delta,0.04692199999999991,0.6756395916198757,0.04692199999999991
madelon,feat_414,mann_whitney_u,519980.0,0.1217916912950357,cliffs_delta,0.039959999999999996,0.7274493365108063,0.039959999999999996
madelon,feat_415,mann_whitney_u,510087.5,0.43470634766602123,cliffs_delta,0.020175000000000054,0.883430369880133,0.020175000000000054
madelon,feat_416,mann_whitney_u,505385.5,0.6765553095980559,cliffs_delta,0.010771000000000086,0.9625947878907039,0.010771000000000086
madelon,feat_417,mann_whitney_u,515631.5,0.22608174358655775,cliffs_delta,0.03126300000000004,0.8281243676388673,0.03126300000000004
madelon,feat_418,mann_whitney_u,511593.5,0.36929573318318365,cliffs_delta,0.02318700000000007,0.8769321701918592,0.02318700000000007
madelon,feat_419,mann_whitney_u,483979.0,0.2147224372244375,cliffs_delta,-0.032042000000000015,0.8281243676388673,0.032042000000000015
madelon,feat_420,mann_whitney_u,521729.5,0.09195323565260174,cliffs_delta,0.043458999999999914,0.6891507283154651,0.043458999999999914
madelon,feat_421,mann_whitney_u,511385.0,0.3778498696372232,cliffs_delta,0.022769999999999957,0.8795194800752872,0.022769999999999957
madelon,feat_422,mann_whitney_u,515139.0,0.2408877019997543,cliffs_delta,0.030278000000000027,0.8281243676388673,0.030278000000000027
madelon,feat_423,mann_whitney_u,513420.0,0.22762386880488428,cliffs_delta,0.026839999999999975,0.8281243676388673,0.026839999999999975
madelon,feat_424,mann_whitney_u,467538.5,0.011913917956125251,cliffs_delta,-0.06492299999999995,0.35040935165074266,0.06492299999999995
madelon,feat_425,mann_whitney_u,528321.5,0.028258267591896216,cliffs_delta,0.056643,0.4872115102051072,0.056643
madelon,feat_426,mann_whitney_u,501616.5,0.900396387909525,cliffs_delta,0.0032330000000000414,0.9937430199696192,0.0032330000000000414
madelon,feat_427,mann_whitney_u,505832.5,0.6515209917561563,cliffs_delta,0.011665000000000036,0.9625947878907039,0.011665000000000036
madelon,feat_428,mann_whitney_u,508884.5,0.4914462867272237,cliffs_delta,0.017768999999999924,0.9013540956519265,0.017768999999999924
madelon,feat_429,mann_whitney_u,508960.0,0.48670782644287114,cliffs_delta,0.017919999999999936,0.9013540956519265,0.017919999999999936
madelon,feat_430,mann_whitney_u,531176.5,0.015755345026064738,cliffs_delta,0.0623530000000001,0.35354111601541016,0.0623530000000001
madelon,feat_431,mann_whitney_u,472097.5,0.03070588197627677,cliffs_delta,-0.055804999999999993,0.49827566114430977,0.055804999999999993
madelon,feat_432,mann_whitney_u,485317.0,0.25549843108756687,cliffs_delta,-0.029366000000000003,0.8349621930966238,0.029366000000000003
madelon,feat_433,mann_whitney_u,519367.0,0.13367474123136025,cliffs_delta,0.038734000000000046,0.7563051074792566,0.038734000000000046
madelon,feat_434,mann_whitney_u,486577.5,0.29856044586110797,cliffs_delta,-0.026845000000000008,0.8555835390715378,0.026845000000000008
madelon,feat_435,mann_whitney_u,496119.0,0.763781220429052,cliffs_delta,-0.007762000000000047,0.9813154257130317,0.007762000000000047
madelon,feat_436,mann_whitney_u,485118.0,0.24897427839441255,cliffs_delta,-0.029764000000000013,0.8281243676388673,0.029764000000000013
madelon,feat_437,mann_whitney_u,503820.0,0.7673886629075908,cliffs_delta,0.007640000000000091,0.9813154257130317,0.007640000000000091
madelon,feat_438,mann_whitney_u,505462.0,0.6723217310563284,cliffs_delta,0.010923999999999934,0.9625947878907039,0.010923999999999934
madelon,feat_439,mann_whitney_u,492302.0,0.5509252213119705,cliffs_delta,-0.015395999999999965,0.9194782070801019,0.015395999999999965
madelon,feat_440,mann_whitney_u,501354.5,0.9164886047221478,cliffs_delta,0.0027090000000000725,0.9968156612122101,0.0027090000000000725
madelon,feat_441,mann_whitney_u,511123.0,0.3889755111635598,cliffs_delta,0.022245999999999988,0.883430369880133,0.022245999999999988
madelon,feat_442,mann_whitney_u,562215.5,1.4501658948735153e-06,cliffs_delta,0.12443099999999996,7.250829474367576e-05,0.12443099999999996
madelon,feat_443,mann_whitney_u,490792.5,0.47583778184921777,cliffs_delta,-0.01841499999999996,0.9013540956519265,0.01841499999999996
madelon,feat_444,mann_whitney_u,517469.0,0.1760722107509154,cliffs_delta,0.034937999999999914,0.8252196552515445,0.034937999999999914
madelon,feat_445,mann_whitney_u,476784.5,0.06701530243690788,cliffs_delta,-0.046431,0.6756395916198757,0.046431
madelon,feat_446,mann_whitney_u,495473.0,0.7258332076873393,cliffs_delta,-0.009054000000000006,0.9747314679667839,0.009054000000000006
madelon,feat_447,mann_whitney_u,515020.0,0.24460355636580622,cliffs_delta,0.030040000000000067,0.8281243676388673,0.030040000000000067
madelon,feat_448,mann_whitney_u,501626.5,0.8997935748044279,cliffs_delta,0.0032529999999999504,0.9937430199696192,0.0032529999999999504
madelon,feat_449,mann_whitney_u,506823.0,0.5971201975772682,cliffs_delta,0.013646000000000047,0.9330003087144816,0.013646000000000047
madelon,feat_450,mann_whitney_u,508631.5,0.50377942710719,cliffs_delta,0.01726300000000003,0.9013540956519265,0.01726300000000003
madelon,feat_451,mann_whitney_u,494247.0,0.6557894494483687,cliffs_delta,-0.011506000000000016,0.9625947878907039,0.011506000000000016
madelon,feat_452,mann_whitney_u,497470.0,0.8446766542252356,cliffs_delta,-0.005059999999999953,0.9864300955398513,0.005059999999999953
madelon,feat_453,mann_whitney_u,557114.5,9.736262254147492e-06,cliffs_delta,0.11422899999999991,0.00040567759392281215,0.11422899999999991
madelon,feat_454,mann_whitney_u,475749.5,0.06006609949824998,cliffs_delta,-0.048501000000000016,0.6330069832428905,0.048501000000000016
madelon,feat_455,mann_whitney_u,502133.5,0.8688007674219522,cliffs_delta,0.004267000000000021,0.9892559638382958,0.004267000000000021
madelon,feat_456,mann_whitney_u,470645.0,0.02281254272475323,cliffs_delta,-0.05871000000000004,0.45625085449506464,0.05871000000000004
madelon,feat_457,mann_whitney_u,475360.0,0.056366336860350294,cliffs_delta,-0.04927999999999999,0.6262926317816699,0.04927999999999999
madelon,feat_458,mann_whitney_u,480983.5,0.14084591043440725,cliffs_delta,-0.038032999999999983,0.7615293944531557,0.038032999999999983
madelon,feat_459,mann_whitney_u,500168.5,0.9896193221031869,cliffs_delta,0.0003370000000000317,0.9968156612122101,0.0003370000000000317
madelon,feat_460,mann_whitney_u,504108.5,0.7503803001446161,cliffs_delta,0.008216999999999919,0.9813154257130317,0.008216999999999919
madelon,feat_461,mann_whitney_u,486884.5,0.30975957429536805,cliffs_delta,-0.026231000000000004,0.8555835390715378,0.026231000000000004
madelon,feat_462,mann_whitney_u,517374.5,0.1784609697200047,cliffs_delta,0.03474899999999992,0.8252196552515445,0.03474899999999992
madelon,feat_463,mann_whitney_u,510638.0,0.41005565105733266,cliffs_delta,0.021276000000000073,0.883430369880133,0.021276000000000073
madelon,feat_464,mann_whitney_u,497340.0,0.8368013869414646,cliffs_delta,-0.005319999999999991,0.9864300955398513,0.005319999999999991
madelon,feat_465,mann_whitney_u,502823.0,0.826957812384113,cliffs_delta,0.00564600000000004,0.9864300955398513,0.00564600000000004
madelon,feat_466,mann_whitney_u,478294.0,0.09257371869460078,cliffs_delta,-0.043412000000000006,0.6891507283154651,0.043412000000000006
madelon,feat_467,mann_whitney_u,508823.0,0.49445250587996736,cliffs_delta,0.01764600000000005,0.9013540956519265,0.01764600000000005
madelon,feat_468,mann_whitney_u,478391.0,0.09421230211351579,cliffs_delta,-0.04321799999999998,0.6891507283154651,0.04321799999999998
madelon,feat_469,mann_whitney_u,504506.0,0.7271496751032208,cliffs_delta,0.00901200000000002,0.9747314679667839,0.00901200000000002
madelon,feat_470,mann_whitney_u,498839.5,0.9284194283877091,cliffs_delta,-0.0023210000000000175,0.9968156612122101,0.0023210000000000175
madelon,feat_471,mann_whitney_u,476799.0,0.07173263593740957,cliffs_delta,-0.046402000000000054,0.6767229805415997,0.046402000000000054
madelon,feat_472,mann_whitney_u,561761.0,1.727976385127499e-06,cliffs_delta,0.12352199999999991,7.854438114215904e-05,0.12352199999999991
madelon,feat_473,mann_whitney_u,487127.0,0.31171826065691755,cliffs_delta,-0.025746000000000047,0.8555835390715378,0.025746000000000047
madelon,feat_474,mann_whitney_u,485642.5,0.26566039023218435,cliffs_delta,-0.028715000000000046,0.8473921144144629,0.028715000000000046
madelon,feat_475,mann_whitney_u,369731.5,6.235570762451251e-24,cliffs_delta,-0.260537,1.5588926906128127e-21,0.260537
madelon,feat_476,mann_whitney_u,504095.0,0.7511348795583725,cliffs_delta,0.00818999999999992,0.9813154257130317,0.00818999999999992
madelon,feat_477,mann_whitney_u,485585.5,0.2642417687139359,cliffs_delta,-0.028828999999999994,0.8473921144144629,0.028828999999999994
madelon,feat_478,mann_whitney_u,487158.0,0.31998561928951685,cliffs_delta,-0.02568400000000004,0.8555835390715378,0.02568400000000004
madelon,feat_479,mann_whitney_u,505913.5,0.6469000378786207,cliffs_delta,0.011827000000000032,0.9625947878907039,0.011827000000000032
madelon,feat_480,mann_whitney_u,513807.5,0.28491178958861885,cliffs_delta,0.027614999999999945,0.8530293101455654,0.027614999999999945
madelon,feat_481,mann_whitney_u,522278.5,0.0844679441422882,cliffs_delta,0.04455699999999996,0.6891507283154651,0.04455699999999996
madelon,feat_482,mann_whitney_u,492352.5,0.5535264385548739,cliffs_delta,-0.015294999999999948,0.9194782070801019,0.015294999999999948
madelon,feat_483,mann_whitney_u,515428.5,0.23216459901449726,cliffs_delta,0.030856999999999912,0.8281243676388673,0.030856999999999912
madelon,feat_484,mann_whitney_u,491651.0,0.5179311535743933,cliffs_delta,-0.01669799999999999,0.9024686755359422,0.01669799999999999
madelon,feat_485,mann_whitney_u,496896.0,0.8099992725731638,cliffs_delta,-0.006207999999999991,0.9864300955398513,0.006207999999999991
madelon,feat_486,mann_whitney_u,508758.0,0.497448345957088,cliffs_delta,0.017516000000000087,0.9013540956519265,0.017516000000000087
madelon,feat_487,mann_whitney_u,502022.5,0.8755667458304122,cliffs_delta,0.004045000000000076,0.9892559638382958,0.004045000000000076
madelon,feat_488,mann_whitney_u,496990.5,0.8157289475696906,cliffs_delta,-0.006018999999999997,0.9864300955398513,0.006018999999999997
madelon,feat_489,mann_whitney_u,500881.0,0.945603569741243,cliffs_delta,0.0017620000000000413,0.9968156612122101,0.0017620000000000413
madelon,feat_490,mann_whitney_u,478885.5,0.10199430779068883,cliffs_delta,-0.04222899999999996,0.6891507283154651,0.04222899999999996
madelon,feat_491,mann_whitney_u,501739.5,0.892550911765803,cliffs_delta,0.00347900000000001,0.9929264813815326,0.00347900000000001
madelon,feat_492,mann_whitney_u,505405.5,0.6755064222742708,cliffs_delta,0.010810999999999904,0.9625947878907039,0.010810999999999904
madelon,feat_493,mann_whitney_u,556415.5,1.2492326423554245e-05,cliffs_delta,0.1128309999999999,0.00048047409321362475,0.1128309999999999
madelon,feat_494,mann_whitney_u,475278.5,0.055558133740503175,cliffs_delta,-0.049443000000000015,0.6262926317816699,0.049443000000000015
madelon,feat_495,mann_whitney_u,503518.5,0.7852797076918662,cliffs_delta,0.00703699999999996,0.9864300955398513,0.00703699999999996
madelon,feat_496,mann_whitney_u,527832.5,0.030893090990947204,cliffs_delta,0.055665000000000076,0.49827566114430977,0.055665000000000076
madelon,feat_497,mann_whitney_u,481583.5,0.15371469958168524,cliffs_delta,-0.036833000000000005,0.7852922196039628,0.036833000000000005
madelon,feat_498,mann_whitney_u,498620.5,0.9149521425521288,cliffs_delta,-0.002758999999999956,0.9968156612122101,0.002758999999999956
madelon,feat_499,mann_whitney_u,499305.5,0.9571362266539954,cliffs_delta,-0.0013889999999999736,0.9968156612122101,0.0013889999999999736
olive_oil,Area,kruskal_wallis,570.9999999999999,4.000957652599227e-118,epsilon_squared,0.9999999999999998,2.0004788262996136e-117,0.9999999999999998
olive_oil,palmitic,kruskal_wallis,570.9999999999999,4.000957652599227e-118,epsilon_squared,0.9999999999999998,2.0004788262996136e-117,0.9999999999999998
olive_oil,palmitoleic,kruskal_wallis,428.89971481259767,1.223279844627715e-87,epsilon_squared,0.747601624889161,1.74754263518245e-87,0.747601624889161
olive_oil,stearic,kruskal_wallis,455.86906346734827,2.04314048106136e-93,epsilon_squared,0.7955045532279721,3.4052341351022673e-93,0.7955045532279721
olive_oil,oleic,kruskal_wallis,262.34725573892854,4.1435766302361815e-52,epsilon_squared,0.45177132458069014,4.1435766302361815e-52,0.45177132458069014
olive_oil,linoleic,kruskal_wallis,481.17450060359505,7.68029574830713e-99,epsilon_squared,0.8404520437008793,2.5600985827690436e-98,0.8404520437008793
olive_oil,linolenic,kruskal_wallis,474.0928788702588,2.534523217734947e-97,epsilon_squared,0.8278736747251488,6.336308044337367e-97,0.8278736747251488
olive_oil,arachidic,kruskal_wallis,314.7110139817028,3.035093338888971e-63,epsilon_squared,0.5447797761664348,3.793866673611214e-63,0.5447797761664348
olive_oil,eicosenoic,kruskal_wallis,288.1859290918733,1.34298325600226e-57,epsilon_squared,0.4976659486534161,1.492203617780289e-57,0.4976659486534161
olive_oil,other,kruskal_wallis,457.81648577571366,7.815384472782758e-94,epsilon_squared,0.798963562656685,1.5630768945565517e-93,0.798963562656685
