dataset,method,feature,real_score,null_p95,empirical_p_value,above_null_p95,n_permutations
breast_cancer_wisconsin,mutual_info,area_worst,0.47565225988398896,0.025272773563522824,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,smoothness_worst,0.10802724852998136,0.023431254304755688,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,compactness_worst,0.2433962880898115,0.02996980264433776,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,concavity_worst,0.35936784864940363,0.03786928146515979,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,concave_points_worst,0.4371667608593288,0.02035636880169777,0.047619047619047616,True,20
breast_cancer_wisconsin,mutual_info,symmetry_worst,0.07173725582341861,0.03083231545058494,0.047619047619047616,True,20
customer_churn,f_classif,age,15542.18312139327,8.25732178167045,0.047619047619047616,True,20
customer_churn,f_classif,tenure,867.1770923143489,4.87009251548733,0.047619047619047616,True,20
customer_churn,f_classif,usage_frequency,661.0634231554043,3.1697697230608175,0.047619047619047616,True,20
customer_churn,f_classif,support_calls,151840.66427183928,1.7832977695102197,0.047619047619047616,True,20
customer_churn,f_classif,payment_delay,33227.99896740087,2.604389821830254,0.047619047619047616,True,20
customer_churn,f_classif,total_spend,69932.80693593084,4.264693303749258,0.047619047619047616,True,20
customer_churn,f_classif,last_interaction,7093.560063141173,6.081278965260001,0.047619047619047616,True,20
customer_churn,f_classif,gender_Female,9877.254650449933,3.3490992092733993,0.047619047619047616,True,20
customer_churn,f_classif,gender_Male,9877.254650449902,3.3490992092733993,0.047619047619047616,True,20
customer_churn,f_classif,subscription_type_Basic,122.36830819201107,4.097500772616978,0.047619047619047616,True,20
customer_churn,f_classif,subscription_type_Premium,43.70207262980643,1.8659060825314548,0.047619047619047616,True,20
customer_churn,f_classif,subscription_type_Standard,18.76900305541108,3.1694811234332545,0.047619047619047616,True,20
customer_churn,f_classif,contract_length_Annual,9929.978669738442,1.4698282978787667,0.047619047619047616,True,20
customer_churn,f_classif,contract_length_Monthly,71347.55848281378,2.7605410114233955,0.047619047619047616,True,20
customer_churn,f_classif,contract_length_Quarterly,9791.052246327046,2.0149504761637163,0.047619047619047616,True,20
customer_churn,mutual_info,age,0.13032884526806998,0.010878368117984094,0.047619047619047616,True,20
customer_churn,mutual_info,support_calls,0.23575877099104336,0.004971375111876487,0.047619047619047616,True,20
customer_churn,mutual_info,payment_delay,0.12378377408452357,0.012571624233038871,0.047619047619047616,True,20
customer_churn,mutual_info,total_spend,0.23819599474427977,0.007962101406552792,0.047619047619047616,True,20
customer_churn,mutual_info,last_interaction,0.017125697174931176,0.010528255751876261,0.047619047619047616,True,20
customer_churn,mutual_info,gender_Female,0.019744508147379713,0.013766412238723926,0.047619047619047616,True,20
