experiment_id,dataset,feature_set,model_name,feature,mean_abs_shap,rank,n_validation_explained,n_validation_available,raw_values_path,feature_values_path,shap_value_shape,output_labels
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_31,0.006117227771936452,400,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_258,0.0060851114284091925,401,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_150,0.006066495679004584,402,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_186,0.006057488647076144,403,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_484,0.006045490104487787,404,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_80,0.006018650318987787,405,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_466,0.006014730958017749,406,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_272,0.005991924965498044,407,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_270,0.005990598191514916,408,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_279,0.005945965944909649,409,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_396,0.005866268341937882,410,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_23,0.005852347145252853,411,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_394,0.005785293693103202,412,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_213,0.005763963098870589,413,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_240,0.0056591466819363,414,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_198,0.005604889812747331,415,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_8,0.005603236584474018,416,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_190,0.0055876350073561015,417,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_160,0.005473926776519508,418,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_162,0.005463165673254596,419,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_371,0.005427887143683618,420,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_100,0.00541301884429219,421,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_301,0.005378122824694344,422,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_161,0.005351986986938086,423,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_345,0.005308524554331476,424,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_94,0.005306912196743843,425,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_20,0.005297281465951043,426,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_174,0.005187463432406849,427,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_369,0.005020941258089925,428,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_262,0.005017418076747947,429,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_469,0.004981889330071865,430,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_69,0.004943042527011132,431,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_416,0.004840167075308274,432,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_155,0.004825795873227372,433,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_14,0.00472607016804395,434,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_315,0.004697109440271743,435,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_449,0.004670517824225437,436,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_98,0.004605655719052692,437,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_68,0.004543665406651167,438,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_84,0.004506332989793739,439,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_456,0.004432751173681269,440,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_355,0.0044314135446446,441,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_340,0.004420912538305857,442,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_167,0.004225486249385476,443,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_189,0.004208823227816414,444,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_367,0.004207178751658648,445,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_181,0.004133816645013088,446,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_487,0.004100439064220213,447,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_488,0.003987166392360811,448,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_447,0.00393108027530058,449,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_138,0.003927807676660211,450,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_18,0.003925562942272522,451,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_210,0.00374193427628683,452,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_283,0.003699517425382511,453,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_280,0.0035887796569964853,454,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_460,0.0035676490315236144,455,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_401,0.0033937549236230566,456,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_357,0.0033017167761727854,457,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_70,0.0032278683130202517,458,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_249,0.0032099987436847483,459,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_242,0.0031347023289495447,460,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_252,0.003073870985303073,461,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_214,0.002857084696375143,462,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_392,0.0028355082406817636,463,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_207,0.0027204822848162914,464,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_0,0.0027057782211961836,465,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_265,0.0026803802162564095,466,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_124,0.002665202210028658,467,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_387,0.002573033512507873,468,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_404,0.0025353742598400834,469,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_465,0.0024913545759394774,470,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_225,0.002348887567268685,471,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_93,0.002199387324376348,472,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_195,0.002156971233470053,473,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_429,0.002147728215243355,474,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_166,0.00209111913295152,475,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_321,0.0019978826658683803,476,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_173,0.0019516683084696265,477,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_461,0.0018081693439201134,478,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_227,0.0017818128899515905,479,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_324,0.0016764633744023802,480,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_205,0.00157190451564966,481,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_473,0.0011703372541659817,482,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_427,0.0011469811311922964,483,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_462,0.0011063862124302728,484,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_319,0.0005529164303094132,485,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_320,0.0005406758288542428,486,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_402,0.0,487,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_75,0.0,488,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_7,0.0,489,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_423,0.0,490,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_96,0.0,491,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_90,0.0,492,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_247,0.0,493,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_228,0.0,494,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_332,0.0,495,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_325,0.0,496,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_276,0.0,497,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_353,0.0,498,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_39,0.0,499,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_312,0.0,500,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_241,0.4679889518299781,1,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_105,0.4332558722580049,2,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_153,0.42560101586728794,3,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_378,0.3894981574355713,4,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_336,0.3847643673345502,5,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_338,0.3605618019286553,6,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
