row_position,support_calls,subscription_type_Standard,total_spend,payment_delay,age,contract_length_Monthly,tenure,usage_frequency,gender_Female,last_interaction
38,-0.09336633961211191,-0.04119610778521746,3.1572569475986527,3.4740858272090556,2.8468647165433505,3.0531292374618353,0.47171059803746174,-0.36366510637424654,-0.14880448555864859,-0.257783353998675
39,-5.038978321338073,0.03208560732775368,-1.7560607220651583,-1.0735045142308808,-0.6117898651654832,-1.679288169592619,1.3412878355407156,-1.159084182184888,-0.675146507328609,-0.5561626634158893
40,-4.155062466888921,0.032098047459730876,-1.8496082829427904,-1.1118613788927905,-1.8205502206832171,-1.7269267855212092,1.4237487284338568,-1.2070072863122914,-0.7073799321823754,-0.5599843028583564
41,-4.950863455790386,0.029439523839391767,-1.6965083837666315,-1.0900531727849738,-0.6363275370863266,-1.6295408218959346,-0.8349222396221012,0.8395725169440266,-2.883587449354818,1.6463227009645198
42,-3.3223436987833703,-0.06684907717630267,-1.8884629143413623,-1.135180690275738,-2.596944350923877,-1.6688791890302672,0.2038378740492044,-0.2131048153230222,1.0253038557840046,-2.2535643480566794
43,-1.6522208640316967,0.02906022433191538,-1.7861158207326662,-1.0865411645750283,-3.637914116749307,-1.652735790554434,1.4962031454534737,-0.6701015910465503,-0.6203929734614212,-0.4310605191509239
44,4.773921178294113,0.016831436093198135,-0.47610260179790204,4.6812439405801705,3.231037454403704,-0.48927944265771656,0.06344953667110531,-0.08049562924541533,-0.329012376361643,-0.20029309373931029
45,4.837797235412291,-0.011790173042099924,6.637931958371773,-0.44227175598964097,0.049538019256433474,-0.6096622508531436,0.08727156615059357,-0.009228997908066958,-0.3451432485767873,-0.2306231150199892
46,1.9422405169103876,0.0215663403715007,-0.35828536613145845,5.404500304216054,0.3493218688550405,4.854311195597984,-0.2931961284118006,0.49093549093842737,-0.2967062604165403,-0.2666146463539917
47,-4.446127798175439,0.02495672583114356,-1.6283353583182907,-1.0328594900114694,-0.4770472386502661,-1.6145143754640594,-0.2361198265294661,-0.003304012080770917,-2.863741878416622,1.5916043284116312
48,-2.339191968817904,0.016006826708326115,-1.6243259115726687,-1.0234483940619976,-2.491404554497567,-1.5438803104730323,-0.06765569719078485,-0.1258769345289329,0.8153447861096356,-2.061644589736825
49,-6.0930678967843415,0.04328471506596543,-1.826322137216921,-1.0889934593084036,0.9894279107439797,-1.7068786671757699,-0.8402268002636265,0.9205524470389355,-0.6776389736344572,-0.5236729703086894
50,-1.1355398606450762,0.48651510663214137,-1.6226486498804298,-0.9760407000861596,-4.0625071876531,-1.6713625383656472,2.589250331714284,-0.08243222721095662,-0.6175000940362224,-0.46944676058134066
51,6.866048000337323,0.015535607499768957,-0.6383044706599321,-0.4310592090373393,-1.9672836544085295,6.096248681680299,-0.002032951157307252,-0.04896357064717449,-0.4076155895134434,-0.3065221077343449
52,0.48297880772326607,-0.3746823916444555,4.625204837952042,5.2065864971117115,1.463183937354479,-0.5014854445122182,-0.012588867686572485,0.0542742839892162,0.5078398803877644,-0.8030676247412338
53,-4.366454650453815,0.028291826620697975,-1.6431236976757646,-1.0157359582546632,-0.5896693876187783,-1.5955436744214966,-0.731434008408105,0.7051030981284566,-2.8126042326458265,1.483496737126261
54,7.056396569231293,0.020345176103292034,-0.4660196727479342,5.36070694864029,1.7205256575654493,-0.5127296321419998,0.1198866974178236,-0.04961017590656411,0.5945645604416495,-0.8845121592329815
55,-2.2323817632632563,0.015852055832510814,-1.5618951755960007,-0.9829241743113379,-2.3175957323302283,-1.5269154101377354,1.1311262709615404,-0.8327718032570556,-2.5593887780926887,1.3469791632459964
56,-1.854292098171718,0.03179196237586439,-1.82588429227937,-1.131308331139153,-3.957883346999879,-1.7105931748310104,-0.9026051745854784,0.8374572241399437,-0.6597613189014373,-0.5735972637345549
57,-2.000602901045349,0.0217232539888937,7.077393052800326,-0.49993678855884355,-1.1173035591613734,-0.6995866558188573,0.026365775199083147,-0.0632346309395507,2.274608052174153,2.976998048129608
58,5.901711475446355,0.2502287249173969,-0.457469701099908,5.133614246471552,1.151612194852787,-0.5392566261161119,0.16775868168071612,0.3058505335095106,-1.12074935138633,0.7264819004788297
59,3.987814820633212,0.027582788574509323,6.407421110566938,-0.40006803526775914,-1.8558725533197866,-0.6820596494432539,-0.36160333824809643,0.422206561806961,-1.4368652203766397,0.69779439328413
60,-4.624871891590301,-0.039957475658738986,-2.0464270975464025,-1.2006325457582716,-1.8365042813235777,-1.852932407874614,-0.2512303261575289,-0.17096298626624049,-0.8161831933486974,-0.6979980313917622
61,-1.7393822074157652,-0.02508366937399842,-1.1184152776713017,-0.6977319216984325,8.099539551002962,-1.0695108646154403,-0.06875882939493749,-0.16440229903673753,-2.310629890176642,1.2690917525580152
62,2.9811206070458867,0.029644957123091443,3.617911965558305,3.9221339267888107,0.179999055233784,-0.3486437053233385,0.4150652298144996,-0.3872662979469169,1.2528947228111793,1.8592913697985933
63,-2.837014543506957,0.02619763246621005,-0.6533761928603053,-0.4736319541739067,-0.0031761956762056797,6.954535740157589,-0.4665744187741075,0.5105005087022437,2.3101850290887525,3.1298289512610062
64,-1.7884860692251823,0.006419285729061812,5.875843500971095,-0.3146261002658866,-0.8733089410990942,-0.648871617843397,2.7523569534550187,2.3664428671769566,1.956022731353587,2.700769698912627
65,-5.225032685845218,0.04957604532595724,-1.7217028785491129,-1.0535214443033327,-0.5669852358161006,-1.6140162300830707,-0.8416155146423262,0.7916093566094059,1.0271131914574654,-2.2288682422414423
66,-4.651908393020858,-0.04096834270399995,-2.083082059759181,-1.1868440855375957,-1.9078879253668128,-1.8524926688708365,-0.26723957727197556,-0.17231378569966183,-0.8335839094821131,-0.6683717385446653
67,-1.9749814803924528,0.0467051571898628,-1.139810688814614,-0.6789314165303949,8.23035177473561,-1.0100253086024895,-0.28278447665972634,-0.12765931050700602,0.7529225782980211,-1.6260015032999218
68,-6.45372347205528,-0.030037223369581624,-1.8669699289201527,-1.0899440534191671,1.1135795232866075,-1.7426570146623999,-0.1771919514122419,-0.15990248082380276,-0.7128851335903164,-0.5175504846009426
69,-4.212759662722237,0.022133178886724635,-1.8486401971190936,-1.118507387798163,-1.7464233610383235,-1.7020083205820993,-0.23782864167151274,-0.1521920061140554,-3.094483205488359,1.7732221761660185
70,-1.9621068355737952,0.04620716508245096,-1.17610177387367,-0.6982477156457025,8.650317491960013,-1.0490019514691085,-0.07380638223112328,-0.11933147122443188,0.8682151610217989,-1.7892914912512061
71,6.112717176977312,0.00046935604768805206,5.853537808645051,-0.36302590532344764,-1.6548434929031646,-0.5470885793864727,0.5733751041657524,-0.5765572634519777,0.48595101355109366,-0.9109491875756066
72,-0.8163686236756621,0.0037073290313128383,3.625991847693222,4.149317665724084,-0.7362875920700026,3.4590181113407015,0.02382282808655873,0.07068623626022599,1.429396379024256,1.8096593689837028
73,3.4434494739159707,0.00791038847179152,3.0998539308528414,3.281723713071551,2.324726730971597,-0.3011042329343036,-0.13639221640478355,0.3082857281132601,0.3974958871374838,-0.6512064268579707
