row_position,age,tenure,usage_frequency,support_calls,payment_delay,total_spend,last_interaction,gender_Female,gender_Male,subscription_type_Basic,subscription_type_Premium,subscription_type_Standard,contract_length_Annual,contract_length_Monthly,contract_length_Quarterly
283,-0.7601988647726831,-0.13760439160978422,-0.15142947073210963,-4.272937485965449,-1.0891295609693044,-1.7497362845140743,1.526814156685723,-2.314837306225672,-0.5547112038126215,-0.007980542936711571,0.003583563156425953,-0.005363370897248388,0.01362932838499546,-1.73466538422741,-0.02019131599459797
284,-4.598407271222677,-0.11734491523180622,-0.12632030729786492,-0.10235934922180605,-1.0150894641363992,-1.6673246352751447,1.4568155367253348,-2.124390442307922,-0.47131789335864593,-0.0029804309067549186,-0.008788844572845846,0.005342141278088092,-0.03547264866065234,-1.609134948896244,0.011803714933339506
285,0.9335054131993092,0.8305204731610139,-0.7909939752542414,-4.198828184831655,9.322968238031025,-1.0858130128061747,-0.3439846282277722,-0.3597777172137285,-0.10165407202555798,-0.008413156516617164,-0.01447377631557174,0.003294561146758497,-0.01482117428444326,-1.00873687625397,0.012698073519859463
286,-1.1875936312321573,1.7620414074827568,1.361725957399176,2.695998706361861,4.7118909109127705,3.8413772758230333,-0.1504731578339124,-0.2640444841835415,-0.05016376865911298,0.019407681583543307,-0.0406133516645059,0.004650407764129341,0.010991069162264467,-0.5538192660128698,-0.01204196022823453
287,3.1765024002839346,0.04016913528554142,-0.05031981352192815,4.87449536176282,4.84650455463212,-0.46564224958245176,-0.2524538017332088,-0.3314566849390394,-0.05163426463725045,0.0017805533984210343,0.00263397749629803,-0.002693042615428567,-0.0029246784979477525,-0.5137965333927422,0.006212760794442147
288,-2.022068962989142,-0.35357150257914327,-0.18223524690256454,-3.8155997336935252,-1.170955707213143,-1.937091417632182,-0.6271035698911873,-0.6533299816842191,-0.09665714168339036,0.13945890521223192,0.006450027610408142,0.00653261301573366,-0.032179749908391383,-1.8860410321969538,0.014760167512577027
289,-3.3946575039613527,-0.41049631012254395,-0.18976377990446053,-2.875821882574455,-1.1679153941618279,-1.8856791812682059,1.744451836711378,-2.6746765111293644,-0.5872361554042436,0.1385032881621737,0.0051004544738680125,0.010558857452124357,0.014444705075584352,-1.8477053422969767,-0.025109328413382172
290,1.4142893017840106,0.0455027595104184,-0.08582486585393781,7.963558810122995,-0.43697769357124344,-0.6227527300053043,2.7985190218081697,1.838780382545665,0.40293566721025853,-0.0024975515011465177,-0.005632063986267894,0.0037902091443538666,-0.01097458771779202,-0.741538752510678,0.01631824632640928
291,-1.6879979861015455,-0.20042366848443635,-0.18735332897515036,-4.176071568024344,-1.1207712240098044,-1.8909305075451266,1.6708730705070776,-2.521172058209777,-0.5468373694759794,-0.013185217426507734,0.004529954052995891,-0.0024430313240736724,-0.020134679223410785,-1.800194491040893,0.01934336051112041
292,4.972167641799897,-0.3016009161627153,0.3740284168702783,-0.47417213378241285,-0.39772602832177656,6.068215134728816,0.9153791605692823,-1.0299924373580143,-0.2524708005407592,0.0282114382495638,-0.013844240918988362,0.0034101226180791853,0.02368392614647746,-0.6344322230666876,0.04257188493385911
293,-1.9534818022570106,1.3383123519516085,-1.0896877020731335,-3.6107239450927593,-1.126438192606438,-1.843272731709294,-0.5629661137668882,-0.5972929157176986,-0.08693591687828302,-0.029555826344294475,0.00507579242461361,-0.0021918392274528744,0.020506681762635707,-1.8286042567668483,-0.01585606936831027
294,-4.8869143669935875,-0.2818540884851245,-0.11827127589844168,-0.05172355201677419,-1.0566999532748014,-1.803382311805035,-0.5286329819320236,-0.6147978861344745,-0.08793806858710013,0.09985261281952262,0.005867457204731181,0.0045299112889915704,-0.04600906824693084,-1.6823528690170497,0.009462856610771269
295,-0.6740319148567505,-0.8634870591567596,0.9307854320004116,-5.163756373426877,-1.159151327474974,-1.867372872774722,-0.6041473774478072,-0.5873438252555206,-0.1160126532241702,-0.025142263955203817,0.0050607787852641195,-0.0023919014912098645,0.01928235012572259,-1.8189433796703816,-0.018257250441238285
296,-3.0379909246333408,-0.2710910795908421,-0.19644597686245105,-3.8452897686860523,-1.2332596646214369,-2.107529718191363,-0.6942356269975426,-0.7353860785951838,-0.10114637247053906,-0.014514003494405188,-0.01150657573947683,0.0025219775084406137,-0.03160946021787822,-1.978465428519994,0.015509452631231397
297,-0.4967842868168373,3.3501383071165765,0.023539472674019634,7.97088504852727,-0.4924531756551005,-0.7269087577238679,1.0038750113738935,-1.4377873685449594,-0.2840655204281211,1.7733320349338464,0.1043443411437329,0.13792991545982658,-0.018437719461508094,-0.9834180796821602,0.008804540873970836
298,0.006968808106612414,0.00399351620581001,-0.16533546592341736,5.363512118065846,-0.5983507085614838,-0.8369669842229632,3.0822580014611596,1.9898895766353235,0.42830874465871605,-0.0016775591048644855,-0.00799852066906169,0.0021593579929322006,-0.020008958587422968,-0.9835764741734602,0.020203312481753527
299,-3.6366225538717116,-0.3402998237294378,-0.14315096919424833,-1.829567897261586,-1.0766595129203052,-1.7133223474095576,1.534211783988867,-2.3570495403715177,-0.49705683429143394,0.10288943410036154,0.00584013216313906,0.008627866981551052,0.014263466959819197,-1.6903982409136369,-0.020324855567887424
300,-1.8148198016674724,-0.8524554124230054,0.8508867777884006,-3.4523524210706817,-1.070179066923447,-1.7381294673390222,1.5566626510373316,-2.2950037491798865,-0.5664286752988119,0.13490882699377835,0.00576282569556497,0.005985161643475294,-0.016465613823384045,-1.7136422660248354,0.015794245677534492
301,1.7344015292811674,-0.047569825478130955,-0.0771981174161192,6.741898602668662,-0.23987209449056535,5.767668192819692,-0.12978901220776606,-0.3211237973027164,-0.06423947309958748,0.10938651401316747,0.01785076560685411,0.0013105631852522491,0.012502234131097793,-0.6475825787568464,-0.01706440531183034
302,-0.7807286382751772,-0.2591968078084756,-0.16008071491960435,-4.427779542034259,-1.0929227025527508,-1.7604869145224802,-2.248388704137178,0.8369026591407601,0.1378117201011628,0.11865587513661012,0.005793824235443026,0.00904606968164444,-0.02444264825200662,-1.740614361660555,0.01718385349959135
303,1.3371623108047062,-0.2613611608732026,0.4192454331880435,5.466512149196351,4.201940050786361,-0.3740613911693799,-0.16926153405802324,-0.32581137101631613,-0.07122953405603766,0.058513164947507905,0.004150966254528612,0.0025852393452078103,0.005075667598284781,3.9580257987999357,0.0035232665413059295
304,2.1331064272276126,-0.3052855823747814,-0.04603152470896021,1.7433054337569047,3.8491678961901927,3.8039469082825237,-0.21177920541143977,-0.2531445265430375,-0.06595007215277292,0.05311310568358749,0.006744323869934305,0.011934138839133085,-0.0159020590595901,-0.4614666576124728,0.008550501342397184
305,-1.4390717785805465,1.1710453820804831,-0.07282434349996038,-2.9485639395657928,-0.8834925861493684,-1.2759562547045062,4.428714431495173,2.8345892173820175,0.5533085441158618,-1.0304222212050809,-0.2819418342690915,0.08746320085600018,0.006689825863577426,-1.358544843639247,-0.02065004864707589
306,-2.715968102077022,-0.8833697669825051,0.9419562912662514,-3.289426351148868,-1.1211059167142958,-1.835691070505418,1.702526047361025,-2.5491547237266787,-0.5965375955682248,-0.019544484580401332,-0.01578364319168031,0.0043170160707086324,-0.017117556533776224,-1.7914275916432962,0.0183233738434501
307,0.08387211338849739,0.3918581525795162,-0.030283221348072403,3.533736099480884,2.8377727288147434,2.4129912102315574,1.3386046336125583,0.8590937429107726,0.23323253783630207,-0.2654527851857711,-0.04794083080021665,0.025558300144039096,0.018509184676222503,2.9862197727547026,0.0058584755286574365
308,-3.06275876915548,0.07745124102686532,-0.2545016030588886,-3.01896436315903,-1.1965202226734255,-1.9545123823895119,-0.6188754626200534,-0.6462147878087126,-0.08678571910131723,-0.04649284483864904,-0.008361531624104827,0.0038561598770320417,0.021083516874350606,-1.9034557928936555,-0.016599133256822825
309,-2.2777949813148006,1.0312691148277373,-0.12174912107002456,5.922750180293224,-0.8004669902403839,-1.165101915835403,-1.554027396144811,0.6488806686003227,0.08713641328038647,-0.7632738277129829,-0.19612423685146496,0.057008145223371685,0.016682071383111178,-1.243567446002271,-0.02633552654646337
310,-1.750620174704818,-0.2302320687158499,0.35939573050185575,6.171418059017742,-0.4150281945359893,5.660057563034352,-1.0863495939411223,0.4995860482309945,0.09591883229208178,-0.021694406741298734,-0.06213825854356401,-0.003548532957211137,-0.004970372174866498,-0.7572616403363646,-0.027867712504230438
311,4.895907329965266,-0.46579822424275336,0.38866764430131295,-0.5618268136261031,6.184443026625086,-0.6522708955203416,-1.110993577365298,0.5354771057423204,0.09831560811609961,0.09473580737947486,0.0034478251554537565,0.003648000711109489,-0.005195649680681527,-0.6313313785521314,0.0061740681389346715
312,-0.7399872661335394,-0.11811087539186702,-0.13826846148993355,-4.39622676560306,-1.092422849694267,-1.7464391206152505,-2.247756417772034,0.8394906713382807,0.1378117201011628,-0.006981384237878956,-0.0059427721006795765,0.004865692984312772,-0.024517237001564354,-1.7498878338653594,0.016880858559161424
313,-0.8133955035917461,1.1570007113658358,-1.0169099147809901,-4.222562360457378,-1.050433090319857,-1.7018636206776137,-2.135898457862204,0.7772466899920255,0.11037098553963005,-0.021319162903819234,0.004931878594215959,-0.007468226356431842,0.014349530809558928,-1.6921835793508218,-0.019885860006324946
314,0.8336677227995825,-0.9351077764574438,0.8260634652589215,-5.746774874127587,-1.086676795836538,-1.8700384685304017,-0.5352878666826291,-0.5315774623781908,-0.12214136565104126,0.1525961834890768,0.007932466152124108,0.005278143156319856,0.019904856025241315,-1.7105622111959382,-0.02025196710601449
315,1.6017353251646274,0.039193603625753894,0.0036061564279953016,7.22050607787678,6.210256988201291,-0.5064780186550343,-0.19223842999548652,-0.3635367375126225,-0.07447600400424563,-0.0004646699328441173,-0.005729171009734273,0.005180685287341475,0.00903614765498787,-0.6298205266380683,-0.004237177353352308
316,2.180543124296237,-0.13774570038367528,-0.09801994424196891,7.403048985133646,-0.7105826188880019,-1.1481873290479416,-0.25850249163340777,-0.45373715744994114,-0.06766545114573091,0.09068203478178476,0.0069123690482228994,0.005064520528540015,-0.04540437815943733,-1.1336953245825134,0.011208977268543094
317,-1.5488830108544789,-0.14020157223072602,-0.10726429516100325,-1.208021415678668,7.97780656212708,-0.7249452958843904,3.5196957392070907,2.2120422918524127,0.5205540327413474,-0.0060322494088904935,0.002148505406221375,-0.007355987327173352,0.0031337723857723177,-0.8949279742594808,-0.011087622095365077
318,-1.827973996863002,-0.21369284227257596,-0.19156950926757418,-4.567153163899202,-1.19686546587036,-2.0447066196391823,-0.6538763651187764,-0.682916047796607,-0.09538856932660565,-0.015989574345294386,0.00499087693868205,-0.004373390646651387,0.02035436989273876,-1.9312173668760806,-0.021546665225178004
319,4.558311895552906,-0.06424110393621958,-0.07961744597996585,6.368353027740377,-0.43908131113275883,-0.6766868474456714,-1.1235793452581857,0.5345690192145411,0.08565333966980689,0.08789331765263342,0.003722110606031492,0.00824871736112982,0.006429139678366482,-0.7009434761200101,-0.002681818627752364
320,-4.514992385510705,-0.7697188287239988,0.6911969331628643,-0.2149798888817895,-0.9996052249264903,-1.641902845383738,-1.9720345951500349,0.7954516627558041,0.133225777244661,0.10700248909066432,0.005778133055428043,0.007622929874341935,-0.02299232174642384,-1.5792346548335627,0.016333429673686624
321,1.1269025181431789,1.2448632206884214,1.0631631277585984,3.9459000369452406,3.016766654731473,-0.09933764757006429,1.397667208177736,0.9378202545037493,0.17381060118670574,0.0471003938652575,0.0034191787289455534,0.003974830745719373,0.0018547131028026343,3.0976936498237775,0.005646230445709079
322,-0.6953477499517612,-0.006615305186714977,-0.2043825542414561,-4.821226047716336,-1.0866499127913267,-1.7780602025252301,1.58104826283874,-2.3656563057907625,-0.4749556170916185,-0.035414268136373724,-0.008372828534338623,0.005572828869335353,0.014487216803245247,-1.709522481802851,-0.01883650794858113
323,1.5004050551354886,-0.37880976912449116,0.6844303450919688,9.706717834231677,-0.5770734190032818,-0.9171701489627594,-0.3028103806974832,-0.4282948254351504,-0.08798906421521678,-0.005675039472989738,-0.009464091142872348,0.0021738147269934416,-0.028048706082627176,-0.9641078790579922,0.00865868032677099
324,-3.8370652308117132,0.8279707957524807,-0.7509754442831036,-0.5645486346475082,-0.8148267449764535,-1.210803057949379,3.853886519127991,2.4396607125038283,0.5041802259720862,-0.011378429940086789,0.002621167319593951,-0.005589569183066487,-0.009865658397320658,-1.2984704606607556,0.016518833148293197
325,4.097163007955532,0.016994985767523757,-0.045360312669654373,7.085569161461899,-0.6595902107027359,-1.0525228015863104,-0.18855751099297777,-0.375897203978966,-0.06886395517271011,-0.002791765918955207,0.005520942555740475,-0.003293275320902467,0.02651598833967,-1.010705422323663,-0.01706822302658111
326,-1.6774227097677068,-0.36051478660549036,-0.18476990182651207,-4.153880767738446,-1.1247288319887594,-1.872724279150134,1.6673309689457527,-2.5157370951911435,-0.5466779979900457,0.14017904186650412,0.006133108767680823,0.005609642211347818,-0.02038051940035075,-1.7860696620726957,0.01622348849894479
327,-2.1505916523293127,-0.06329939126851969,-0.11895793645642698,-1.7054456932737958,-0.6094638197612948,9.371686119556543,-1.5826761045237072,0.6714208580309059,0.12201300347456709,-0.026186259419482667,-0.040489795515313745,-0.009951841467991471,-0.049355257379356775,-1.1288178240600972,0.011828549217898398
328,-1.8827655243268238,-0.1613915657054167,-0.16482155926525593,-3.5524636260827536,-1.1039562802342697,-1.812371274441248,1.6094295338972007,-2.422267622852232,-0.5590699140622746,-0.011254671952337958,-0.00932515733409673,0.005179066909477115,-0.02134907326195389,-1.7802664510393515,0.016835589224938302
329,-2.460517856668448,-0.30461845773272217,1.2768346090230625,-3.209239667064976,-1.1059703989280387,-1.7687179438659222,-2.2934660739370156,0.8235203317500418,0.13466712537687273,-0.12537497943325435,-0.012907899266574532,0.0036058978829532863,0.013154217284172773,-1.7135643104091287,-0.020891824997961522
330,-0.6764197421551217,-0.6848716476955451,0.9323143288661959,-4.182342926784186,-1.0551162490481512,-1.69924324973661,1.5410511460737326,-2.208767648751382,-0.5517240300471894,-0.017282350808382033,-0.007706230626208708,0.003886213917285204,-0.019415435018017888,-1.6806219448614865,0.016676040415186433
331,0.25543205013498665,0.41577284511789914,-0.31102528334187807,4.941963543363381,-0.190614792983979,3.981317941702291,-0.6550339873414487,0.37845576282066756,0.055431341463699935,0.0046230803732760254,0.01772565783583559,-0.00918209289200604,0.013378342557698488,4.427823704616166,0.008175374495331199
332,1.2087419723777566,0.058191210411605424,-0.05841348031884991,4.417390391528825,-0.11867248062975705,3.216226700642437,1.494620330237085,0.8925949202140327,0.22052433962351642,0.010544718363089487,-0.006659594781231135,0.035572046032175425,0.023838567486964165,3.543421890796162,0.01485596276121214
333,-0.7386655745422468,-0.14523997648386286,-0.15591444511257577,-4.583289162972942,-1.142901669057319,-1.8706772450415883,-0.5646835022279992,-0.6046029277262278,-0.09475735512562096,-0.009122919701621868,-0.007239674748852849,0.004788139290176332,0.02108889798633754,-1.8454604398598895,-0.017712428481318057
334,1.2525308084138669,0.023010451551817822,-0.025297244144312572,4.485287497788886,3.6296778166480363,-0.1967638051917311,1.6212556065921673,1.0743999037737375,0.2646696196135599,0.0023532428173348306,0.0026260342146269978,-0.005360803958028555,0.0026944158459082245,3.5226961531070993,0.00702380008297041
335,-1.7033499999938067,1.4657692362676606,-0.15636338457930832,-3.8007015306886753,-1.0794097526045516,-1.7421043406415264,1.5791500566503964,-2.3947940325114176,-0.46556576574454084,-1.164129072559881,-0.2920775299123488,0.0859204394184053,-0.020435856161639093,-1.7089102437067778,0.01688215171219781
336,-0.6567894080351107,1.3158784645074046,-1.0463835273566655,-4.615455188333289,-1.0491519810352474,-1.7604859862022568,1.5171706613723654,-2.3007519839628365,-0.4682224138767924,-0.026845723949954846,-0.007001858791336417,0.005572828869335353,0.014487216803245247,-1.6873672518879175,-0.02227044985163957
337,2.5126565033523365,-0.17294319167907815,0.6123985673082644,4.004655814074213,-0.26129885844304224,-0.30564781215041875,1.8465416822885163,1.115760243026307,0.31935883855912833,-0.002201258500572294,0.0030179133790079506,-0.004000585153698921,-0.0009052804228849709,3.614929136238061,0.0040075121447443966
338,0.3853404072590638,0.5223839459312148,-0.3408239581878297,3.426408541612327,-0.20189506881171837,4.477801926129905,0.652012300043134,-0.7678115329355932,-0.18076188935141546,0.03542167633655481,0.005569603791227565,0.0102094253199175,0.008601876604370774,4.643495018971152,0.021978490334004164
339,2.8603718907770235,0.03321950428013224,0.022312329261912966,-0.32513473360450007,3.304541730035562,3.585647346546175,-0.6266195417346898,0.3962761348148342,0.058793043449986725,0.016655835311103147,0.00532317683682777,-0.042798217218369246,0.006375861018896103,3.13637893934967,0.010938639391679317
340,-0.6926456853508717,-0.10927511953981593,-0.14070859798870516,-4.346013684585923,-1.0960263256775216,-1.7595855141693029,-2.1904029120050836,0.8256262108392548,0.14848030837252735,-0.006757091924082487,0.004265873150434345,-0.007358368868008256,0.01374251999426633,-1.7478140255529433,-0.020627470505423844
341,-3.297178994175047,-0.8707930867408868,0.9133953407569788,-2.7157555993122515,-1.136138597461395,-1.8542389339604415,1.731643064977543,-2.558274617625866,-0.5959085101168603,-0.02036337263183668,-0.00718345218570903,0.0043170160707086324,-0.0195391054963693,-1.8097613631025888,0.01794463018188253
342,0.10489975988632068,1.6848905039549573,1.5925980533036637,4.603811173887225,3.679498507163953,-0.22244867382280062,0.6074512018589303,-0.7834327954411856,-0.1468236484110821,-0.0011668174026999622,-0.006643789121881127,0.002841979553923011,0.00289412927813828,3.7853427563374864,0.002777763076592237
343,-3.5476936608570395,-0.08958780971297528,-0.2358470264170319,-1.8305088037112727,-1.0644563441583887,-1.7161389433918521,-2.187716121207923,0.7974424770893529,0.11102607390377671,0.13326532443694306,0.005208990856772289,0.007920731105841697,-0.02376948165241629,-1.668290652660653,0.017431135615333916
344,0.22552103158668615,-0.23609259492950513,0.3583166976337088,-1.9269886595121353,4.160556714490522,4.381918864167819,-0.856311541898176,0.38563152353686747,0.07867806227819528,-0.035878250126552304,0.04363421987509355,-0.024843357764184476,0.0015679342020303011,4.256148673892021,0.03186863807495684
345,1.2360981113824527,-0.613436754506256,0.3770988190700882,4.854600860209903,4.048650942593813,3.4005869604786856,0.6870703176339157,-0.7852811264124466,-0.20752901330415624,-0.017476101382635535,-0.03734231441281736,0.0037786748493090273,-0.014520672736689449,-0.447914278106764,-0.0039772085752338175
346,-1.8694075503852219,-0.3226235397171695,-0.15937502219923771,-3.536281076488085,-1.0952756061404942,-1.8174661902780644,1.604929328316357,-2.4011230297992006,-0.5595058573305142,0.13038648475310766,0.005999522764468566,0.008101157010532916,0.014312570705078543,-1.7660988335544243,-0.02044381177518517
347,-1.8378573718213012,-0.21657970389002001,-0.2068612513586413,-4.56456805016147,-1.1976192371046637,-2.0241719863319303,-0.648961074220133,-0.6832117960229516,-0.09449326514964923,-0.016908317267079837,0.00499087693868205,-0.004373390646651387,0.02049987356644124,-1.9312921023834497,-0.020517534748651086
348,-2.5964658484770915,1.4283890036144293,-0.9436287631595042,-3.1282065636287006,-1.116844396032393,-1.7890147845470346,-2.3260821258684157,0.8106039109377889,0.10470609045005404,0.20715199265861883,0.006568163665942848,0.005643804357387126,-0.02560839329380542,-1.759542443435639,0.016575821419246496
349,-1.065297505906783,-0.06755457176011986,-0.14374534092377872,-2.686782959207194,-0.5413186103478074,9.397640093552182,-1.454509694634471,0.6029908561462071,0.11574801907292567,-0.02676744918251643,-0.06381071680923923,-0.010015433910302818,-0.04708176263375208,-1.1081063012219965,0.028646724193822592
350,-2.627850215341896,1.4231065055681393,-1.1372567389113828,-3.1333329162292647,-1.1027287744451315,-1.749311821514275,1.6175413004751318,-2.474482519430458,-0.5112388892984018,-0.03418784853478428,-0.007024320939090103,0.006319890068843961,0.014744815356098116,-1.7777035074261949,-0.021065212294925004
351,-0.7755985866696574,0.921532673916081,1.0440612145699562,-4.719027403635555,-1.0860465977247804,-1.7670398377469974,-0.529964114765753,-0.578515312942036,-0.08448505292646587,-1.0032327082823032,-0.25005963736446574,0.06660623872186988,-0.02955490396823734,-1.691541010136716,0.01394746319623664
352,2.408968586028786,0.17123752252431587,0.20911317894468084,3.7869031097972767,-0.2646758957754355,-0.3912247131569893,1.8172702213167213,1.0993967821495607,0.27302795664174484,-0.4758661416056566,-0.13949178529088385,0.04417897875420749,0.0011303026136010885,3.460189853408374,0.0024205395905300977
353,-3.0264219850825613,-0.2703447577659972,-0.20324071903480218,-3.842030723770149,-1.2396497759374325,-2.1364859969704413,-0.6848306290182518,-0.7358019039058127,-0.09953487938968465,-0.014583460770081729,0.00572272805729881,-0.0013540756423026322,-0.030581538076512517,-1.9778462157957255,0.016544685324188322
354,-2.436394585602684,-0.5299636248603928,0.5748587226681411,6.435725816049962,-0.8327648780983873,-1.2814754535956308,-0.3573696200858103,-0.4751625416078605,-0.08108662871760317,0.0004065053549129516,0.003940022470196709,-0.00010287073440849781,-0.042710049585439266,-1.3078924494585953,0.012543746482115238
355,-0.6839499656227417,-0.1687902122817468,-0.17533250375301576,-5.453964734812034,-1.1782163719146046,-1.9716351197037147,-0.6036040479195072,-0.6495046977302991,-0.10155087893130257,-0.010745738180121407,-0.007524520866572857,0.004788139290176332,0.02155040512792766,-1.8784876055968924,-0.017765330779366196
356,1.35425034559099,0.005596994587685913,-0.0474946924491087,5.760288250470985,4.978704936651047,-0.3517680900244159,1.9806701159477234,1.3043598658879636,0.3028555219329428,0.07000953697133809,0.0040275112492963675,0.006195587702095508,0.005208681442309171,-0.49767110269051046,-0.008036429043859244
357,-3.8714874224795492,-0.22719634163426236,-0.1866958325979067,-2.4726378537749407,-1.2306877910182812,-2.034067391436547,-0.6552829669869971,-0.6982600739086047,-0.10254951577982865,-0.012747547774924897,-0.003016986111178994,0.005535200489684939,0.02096903693396598,-1.9649712937022559,-0.01806517159100622
358,1.3199195385770872,0.3933138072697329,-0.027853916781023145,4.808017719404306,4.039744694161928,3.5263461402639225,0.6607521715213079,-0.7982087094520103,-0.18494384153338614,-0.38850306409818586,0.03381225805496797,-0.08385070155374706,0.001130433981306851,-0.4420666622696444,0.01768867970444262
359,-1.3573547941551078,0.015153547005029395,-0.013291749956551939,4.810582352374913,4.623014951808146,4.069996859030798,0.5597187753603794,-0.9381921564406366,-0.24728171791473869,0.02379476542060729,0.013225936713861302,0.011847365065477788,0.00448103770148009,-0.5857971605099738,-0.0639337357925251
360,3.168597433264367,0.6364322511828504,-0.44655656268354504,0.5012138083844911,-0.3404763267422095,-0.48278422061499443,2.1907911572093144,1.3702809783554404,0.3083093580370769,-0.0038629493722692134,-0.0038145459862425923,0.006447609160095453,0.0031044452451169493,4.7173026774264875,0.0027133138524368405
361,3.1873405109066515,1.6854334525507875,1.6285790008853656,3.6116122313321104,-0.21725952269975096,3.470887715071149,0.6873240605887259,-0.6890487898816354,-0.12514201155572663,0.037227764083072545,0.00715224816580303,0.003624709378927946,0.024621413880959155,-0.4298362564202398,0.043508488535881046
362,-0.6405646983534098,1.2444112091965507,-1.11562006778433,-4.782039444368565,-1.0732498645037412,-1.7350422293948942,-2.1975021114328412,0.8231195288227172,0.11229358287528157,-0.027976724636973812,0.005491950402501971,-0.0050993499066680666,-0.022646568357013164,-1.7025189615925773,0.01780128143262118
363,-2.32913439392345,-0.6107455786468927,0.7409454031084897,-2.418841491615167,-1.0279778586071915,-1.681719710221514,1.4425511876749806,-2.153776678969152,-0.46377790663042107,-0.011645856400718912,0.005510963833658024,-0.004350315765477717,-0.019694397593848407,-1.6054637788841502,0.01697903535561636
364,0.7205247583368327,-0.18239904881862457,-0.13623576604994014,-5.689632630407577,-1.073009834419936,-1.729421744302963,-2.187961508875014,0.7955049294262426,0.12316079227253794,-0.038000941540230995,-0.009640006346162409,0.004865692984312772,-0.02615469932439737,-1.6414207395352423,0.016888957093469797
365,5.038934208755381,-0.019723345298552887,-0.031713353758095766,-0.6279786385514308,6.552931378791109,-0.770570588503615,-0.27478062139009124,-0.39687303810584124,-0.05963439183542505,0.002901271973387338,-0.00395165148191154,0.003685877360403538,-0.005615783678367734,-0.6838291067816317,0.010845735936891287
366,-0.10040140425087885,-0.05399317588598933,-0.05996466240379959,-3.6732912374072475,9.592952706683427,-1.0494256978444172,-1.6691666195017751,0.6277466111828107,0.15867787888855672,-0.006429584075231105,0.004543287283740938,-0.009002999169752002,0.00694132896605879,-1.0383131589181722,-0.013233669099863619
367,4.48379988310975,-0.3514649594947696,0.4352506015700055,6.297448716246873,-0.4263503416092135,-0.6405714683880797,-1.092582793267211,0.4932660973572638,0.10089393985457719,-0.0093137921433663,-0.004081082431366667,0.0037357389740645887,0.005121556944213807,-0.6907361231558025,-0.0026349537586793305
368,2.8510159704252147,0.025502164107165298,-0.02991679679136723,3.770451614790363,-0.2234581108787097,3.5835069654215475,1.75262462871382,1.0406288456896435,0.2638347064406844,0.014531086047645659,-0.003333605257794261,0.04090455262921751,0.022803667079424484,-0.4088739283103496,-0.028147723940201104
369,-3.9322827091871293,-0.025534235528321004,-0.17256217751419173,8.763077992496546,-0.7379717443720437,-1.013459910760139,1.264085008664988,-1.721341361568193,-0.3990138044569176,-0.002636631325003691,-0.00043120807968080046,0.005378329399973154,0.01436138916760683,-1.1625137713667937,-0.013590868255123496
370,-0.3111884504102636,0.5030330191412941,-0.5612724541034549,7.50410165734007,-0.448230601658579,-0.6562173105250986,2.884744801153429,1.866223045551451,0.3736353109986521,0.10365423382609151,0.005422505516326055,0.004006060734391212,-0.01035247472114861,-0.835757589598652,0.01491591599304229
371,1.3078454306267668,-0.5883165264289709,0.18405377617658814,4.806473954924149,4.072446653144434,3.5058730234613176,0.7369831290165894,-0.7835429953149287,-0.20490787633054425,-0.017227147659286856,0.017031212563160807,-0.004048569684382528,0.031646406222134826,-0.4463997004274279,0.007706461464986205
372,-1.2979117621167098,2.225426092759881,1.901070467234822,5.929145947554498,5.829381899836007,-0.4009261736221379,-0.8749831039796118,0.4617898862843867,0.07384497156483122,-0.010675254556699655,0.0038664075441192836,-0.0004384427610784769,-0.004384099282324314,-0.6031715595070273,0.007470566539559513
373,-0.6503130648401566,-0.9521296382561559,0.86314265435969,-4.887595141057391,-1.083206398342736,-1.7844814392417903,-2.276738676811801,0.8170865821826737,0.16498228150885552,0.13546224458375947,0.006438624438596889,0.0055339446663856505,-0.018179844927508383,-1.711276594819501,0.017262941766530274
374,-1.6984337571798824,-0.1538999622920528,-0.1839512542251032,-4.1593333639530465,-1.1150219844654203,-1.9244155544426758,1.6899489428394008,-2.522621332667768,-0.5468373694759794,-0.011985939964069985,0.005746827905531973,-0.0047344403434544805,-0.01922146212309599,-1.8006000734539702,0.01925956052960828
375,0.3736616418743506,0.6625991349766264,-0.5406552333617582,2.2251375145616477,-0.46200465569039806,7.504853067164367,-0.2421366417722311,-0.30610050716844855,-0.06505431490717456,-0.006849447177082766,-0.04722247326979414,-0.01793701991904527,-0.04628501679748297,-0.9319349764427171,0.004690963129978627
376,3.8699668996804393,-0.3949859502870822,0.4082909143564757,-0.5716413662798004,-0.35357383456430397,-0.4861251816447475,2.3839254381437787,1.500661340773804,0.3408711901330389,0.0740870532928966,0.004764381597051397,0.00658349325414747,-0.000497754281386733,4.878047324470244,0.004114365703426302
377,-1.0691681502957362,-0.08646032113523688,-0.10547370964137372,-2.3834011136507613,-0.6313537296280265,-1.0869055160303833,1.1935566222446505,-1.782547991023166,-0.40666520297236275,0.004031040377449244,-0.007868020317982883,0.003694518110714853,0.01421590797137469,8.960110093737022,0.015602957664523274
378,-1.615447725370759,-0.7416560639685486,0.9150200202839914,-3.9951719986705574,-1.0854542190860956,-1.8151405957399402,1.6382359837539844,-2.3913981121289543,-0.5618710513040424,-0.01890125166857615,-0.016704916656017303,0.002741982955485582,-0.020435856161639093,-1.7427402668027208,0.01736583036603406
