block,dataset,feature_set,model_name,seed,n_features,n_test,train_macro_f1,validation_macro_f1,test_macro_f1,train_test_gap,train_val_gap,fit_seconds,predict_seconds_test,predict_us_per_sample,n_features_baseline,feature_reduction_ratio
baseline,olive_oil_9class,all_features,logistic_regression,34,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.0045210225507617,0.0005301851779222488,6.164943929328475,8,0.0
baseline,olive_oil_9class,all_features,logistic_regression,55,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.0045409975573420525,0.0005292659625411034,6.1542553783849225,8,0.0
baseline,olive_oil_9class,all_features,logistic_regression,89,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.004525241442024708,0.0005325991660356522,6.193013558554095,8,0.0
baseline,olive_oil_9class,all_features,logistic_regression,144,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.00453263521194458,0.0005337195470929146,6.206041245266449,8,0.0
baseline,olive_oil_9class,all_features,logistic_regression,233,8,86,0.9572543686052545,0.8838418626268193,0.9701076815627899,-0.012853312957535445,0.07341250597843518,0.004587206989526749,0.0005301712080836296,6.164781489344531,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,20260607,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.0022784098982810974,0.0005279909819364548,6.139430022516916,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,1,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.002232985571026802,0.0005232198163866997,6.083951353333717,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,7,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.0022460734471678734,0.0005218964070081711,6.0685628721880365,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,13,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.0022887950763106346,0.0005262317135930061,6.1189734138721645,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,21,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.0022746864706277847,0.0005218135192990303,6.067599061616631,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,34,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.002213948406279087,0.0005176132544875145,6.018758773110633,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,55,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.0022262753918766975,0.0005230987444519997,6.082543540139531,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,89,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.0022104252129793167,0.0005196854472160339,6.042854037395744,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,144,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.0022622179239988327,0.0005204109475016594,6.0512900872285975,8,0.0
baseline,olive_oil_9class,all_features,linear_svm,233,8,86,0.9400887882623041,0.9433621353823861,0.8387318563789152,0.1013569318833889,-0.003273347120081982,0.0022193407639861107,0.0005229376256465912,6.080670065658038,8,0.0
baseline,olive_oil_9class,all_features,random_forest,20260607,8,86,0.9476369700027973,0.9133234231273446,0.865532518164097,0.0821044518387003,0.03431354687545274,0.23704657144844532,0.03784626442939043,440.0728422022143,8,0.0
baseline,olive_oil_9class,all_features,random_forest,1,8,86,0.9466714561491375,0.9015882447254996,0.865532518164097,0.08113893798504046,0.045083211423637914,0.3019475983455777,0.03622635267674923,421.2366590319678,8,0.0
baseline,olive_oil_9class,all_features,random_forest,7,8,86,0.9473781182681525,0.9256691021396904,0.9153439153439152,0.03203420292423731,0.0217090161284621,0.30601155385375023,0.045055112801492214,523.8966604824676,8,0.0
baseline,olive_oil_9class,all_features,random_forest,13,8,86,0.9377892854719168,0.9165034789389794,0.8388907503458588,0.09889853512605795,0.021285806532937324,0.2895315904170275,0.04597645625472069,534.6099564502405,8,0.0
baseline,olive_oil_9class,all_features,random_forest,21,8,86,0.9261570851438135,0.9283681574703248,0.8814814814814815,0.04467560366233192,-0.0022110723265112986,0.3090483509004116,0.04492167383432388,522.3450445851614,8,0.0
baseline,olive_oil_9class,all_features,random_forest,34,8,86,0.9505949656274785,0.9165034789389794,0.899394952026531,0.0512000136009475,0.03409148668849904,0.33473682682961226,0.03591006249189377,417.5588661848113,8,0.0
baseline,olive_oil_9class,all_features,random_forest,55,8,86,0.9489686136228195,0.9165034789389794,0.8701076815627898,0.07886093206002964,0.03246513468384005,0.2460782090201974,0.042784782126545906,497.49746658774313,8,0.0
baseline,olive_oil_9class,all_features,random_forest,89,8,86,0.9567100805293224,0.9274821039526923,0.8701076815627898,0.08660239896653255,0.02922797657663012,0.31870425771921873,0.03955617733299732,459.9555503836898,8,0.0
baseline,olive_oil_9class,all_features,random_forest,144,8,86,0.9365031483086627,0.9165034789389794,0.9014005602240895,0.035102588084573116,0.019999669369683226,0.2947147758677602,0.03918140847235918,455.5977729344091,8,0.0
baseline,olive_oil_9class,all_features,random_forest,233,8,86,0.9429969907806781,0.9156174254213469,0.9014005602240895,0.04159643055658857,0.02737956535933117,0.24615376349538565,0.03514031786471605,408.60834726414015,8,0.0
baseline,olive_oil_9class,all_features,xgboost,20260607,8,86,1.0,0.9283681574703248,0.9278996783898745,0.07210032161012547,0.07163184252967525,0.1509497407823801,0.022762993350625038,264.6859691933144,8,0.0
baseline,olive_oil_9class,all_features,xgboost,1,8,86,1.0,0.9161605937921729,0.9684199605768232,0.031580039423176776,0.08383940620782715,3.3440685216337442,0.019972805865108967,232.24192866405775,8,0.0
baseline,olive_oil_9class,all_features,xgboost,7,8,86,1.0,0.898657127759295,0.9860566448801743,0.013943355119825696,0.10134287224070504,1.0946578439325094,0.02000023052096367,232.56082001120546,8,0.0
baseline,olive_oil_9class,all_features,xgboost,13,8,86,1.0,0.9458716235032024,0.9860566448801743,0.013943355119825696,0.05412837649679758,1.1280089700594544,0.001413506455719471,16.436121578133385,8,0.0
baseline,olive_oil_9class,all_features,xgboost,21,8,86,1.0,0.9148860398860399,0.9701076815627899,0.029892318437210075,0.08511396011396011,0.15616517513990402,0.022009761072695255,255.92745433366576,8,0.0
baseline,olive_oil_9class,all_features,xgboost,34,8,86,1.0,0.9148860398860399,0.9860566448801743,0.013943355119825696,0.08511396011396011,0.9719051942229271,0.020963615737855434,243.76297369599342,8,0.0
baseline,olive_oil_9class,all_features,xgboost,55,8,86,1.0,0.9161605937921729,0.9860566448801743,0.013943355119825696,0.08383940620782715,2.315844275057316,0.02192628663033247,254.95682128293566,8,0.0
baseline,olive_oil_9class,all_features,xgboost,89,8,86,1.0,0.9148860398860399,0.9860566448801743,0.013943355119825696,0.08511396011396011,3.0604887269437313,0.022926263511180878,266.5844594323358,8,0.0
baseline,olive_oil_9class,all_features,xgboost,144,8,86,1.0,0.9161605937921729,0.9860566448801743,0.013943355119825696,0.08383940620782715,2.4692649161443114,0.022131354548037052,257.3413319539192,8,0.0
baseline,olive_oil_9class,all_features,xgboost,233,8,86,1.0,0.8839091192032368,0.9701076815627899,0.029892318437210075,0.11609088079676322,5.997299002483487,0.017986304126679897,209.14307124046394,8,0.0
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,20260607,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.003747181035578251,0.0005479231476783752,6.371199391609014,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,1,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.0022132573649287224,0.0005525611340999603,6.425129466278608,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,7,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.0021531283855438232,0.0005485881119966507,6.378931534844776,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,13,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.0021368442103266716,0.0005517350509762764,6.415523848561353,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,21,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.0021002255380153656,0.0005520367994904518,6.419032552214556,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,34,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.0021175285801291466,0.0005484223365783691,6.377003913701967,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,55,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.00213570985943079,0.0005488554015755653,6.382039553204248,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,89,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.002125694416463375,0.000551135279238224,6.408549758584001,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,144,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.002132432535290718,0.0005521252751350403,6.420061338779538,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,logistic_regression,233,22,86,0.9892432432432432,0.9749410377358491,0.9502314814814814,0.0390117617617618,0.014302205507394139,0.0021349163725972176,0.0005494123324751854,6.388515493897504,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,20260607,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.0018073217943310738,0.0005455780774354935,6.343931132970854,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,1,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.0017766477540135384,0.0005523283034563065,6.422422133212866,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,7,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.0017570219933986664,0.0005475049838423729,6.3663370214229404,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,13,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.0017668632790446281,0.0005441410467028618,6.32722147328909,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,21,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.0017445441335439682,0.0005391836166381836,6.269576937653298,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,34,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.001751950941979885,0.0005343426018953323,6.213286068550376,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,55,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.0017849160358309746,0.0005354993045330048,6.226736099220986,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,89,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.0017419448122382164,0.000539013184607029,6.267595169849174,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,144,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.0017305035144090652,0.0005453266203403473,6.341007213259853,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,linear_svm,233,22,86,0.9946066075832724,0.9873905948672304,0.9502314814814814,0.04437512610179095,0.007216012716041997,0.0017436780035495758,0.0005386220291256905,6.263046850298726,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,20260607,22,86,0.9838648648648649,0.9248231132075472,0.9502314814814814,0.03363338338338351,0.05904175165731773,0.2847370645031333,0.03448281064629555,400.9629144918087,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,1,22,86,0.9811495652762272,0.9377289377289377,0.9373816805009465,0.04376788477528071,0.04342062754728948,0.2708091512322426,0.03492215648293495,406.07158701087155,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,7,22,86,0.9865354037687337,0.9248231132075472,0.9502314814814814,0.03630392228725232,0.061712290561186545,0.2732935259118676,0.03383233584463596,393.3992540073949,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,13,22,86,0.9838648648648649,0.9256993006993006,0.9373816805009465,0.046483184363918406,0.05816556416556429,0.3014632435515523,0.013833372853696346,160.8531727173994,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,21,22,86,0.9812014601593759,0.9248231132075472,0.9502314814814814,0.030969978677894527,0.05637834695182875,0.29215947818011045,0.03537304513156414,411.31447827400166,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,34,22,86,0.9864973978653675,0.9369529743361519,0.9502314814814814,0.0362659163838861,0.04954442352921562,0.2961526848375797,0.03510830271989107,408.2360781382683,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,55,22,86,0.9838648648648649,0.9128205128205129,0.9502314814814814,0.03363338338338351,0.071044352044352,0.29123859480023384,0.032390689477324486,376.6359241549359,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,89,22,86,0.983819822749817,0.9248231132075472,0.9373816805009465,0.04643814224887055,0.058996709542269876,0.29758432134985924,0.03206393029540777,372.83639878381126,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,144,22,86,0.9785450526939975,0.9377289377289377,0.9373816805009465,0.041163372193050995,0.04081611496505977,0.27131318114697933,0.026988276280462742,313.81716605189234,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,random_forest,233,22,86,0.9838648648648649,0.9248231132075472,0.9373816805009465,0.046483184363918406,0.05904175165731773,0.2967024929821491,0.03509168513119221,408.04285036270005,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,20260607,22,86,1.0,0.9369529743361519,0.9373816805009465,0.0626183194990535,0.06304702566384812,0.12290938850492239,0.0009831739589571953,11.432255336711572,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,1,22,86,1.0,0.9369529743361519,0.962429008300568,0.03757099169943201,0.06304702566384812,0.02354919444769621,0.0009824177250266075,11.42346191891404,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,7,22,86,1.0,0.9369529743361519,0.9373816805009465,0.0626183194990535,0.06304702566384812,0.02360356692224741,0.0010044146329164505,11.679239917633145,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,13,22,86,1.0,0.9369529743361519,0.962429008300568,0.03757099169943201,0.06304702566384812,0.023411650210618973,0.0010030753910541534,11.663667337838994,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,21,22,86,1.0,0.9369529743361519,0.9373816805009465,0.0626183194990535,0.06304702566384812,0.0237351031973958,0.001004151999950409,11.676186045934989,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,34,22,86,1.0,0.9377289377289377,0.9373816805009465,0.0626183194990535,0.06227106227106227,0.023633559234440327,0.0010009510442614555,11.638965630947157,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,55,22,86,1.0,0.9498820754716981,0.9495601173020527,0.0504398826979473,0.05011792452830188,0.0236514899879694,0.0010054297745227814,11.691043889799783,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,89,22,86,1.0,0.9369529743361519,0.9502314814814814,0.0497685185185186,0.06304702566384812,0.02462824247777462,0.0010083038359880447,11.72446320916331,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,144,22,86,1.0,0.9369529743361519,0.9502314814814814,0.0497685185185186,0.06304702566384812,0.02380154188722372,0.0010107383131980896,11.752771083698716,30,0.2666666666666667
clasico,breast_cancer_wisconsin,clasico:boruta_confirmed_22,xgboost,233,22,86,1.0,0.9498820754716981,0.9502314814814814,0.0497685185185186,0.05011792452830188,0.02429367136210203,0.0010025594383478165,11.657667887765308,30,0.2666666666666667
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,20260607,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.3981455620378256,0.002215292304754257,0.033501584949024686,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,1,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.3707587430253625,0.002213129773736,0.03346888126632892,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,7,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.415714168921113,0.0022016912698745728,0.03329589822116556,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,13,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.35779422614723444,0.0029946574941277504,0.04528782599815124,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,21,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.37320181727409363,0.00243365578353405,0.03680386818198942,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,34,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.36719164438545704,0.0022104037925601006,0.03342765659826239,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,55,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.3942708345130086,0.0029944423586130142,0.04528457253100967,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,89,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.38522981479763985,0.0029769642278552055,0.04502025297323563,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,144,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.30543662048876286,0.002995396964251995,0.04529900891118329,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,logistic_regression,233,10,66125,0.895037506529471,0.8965567026450976,0.8945906303438723,0.000446876185598688,-0.0015191961156265643,0.29545077681541443,0.0029959557577967644,0.04530745947518736,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,20260607,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.4267224371433258,0.0021712779998779297,0.03283596219097058,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,1,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.4243838582187891,0.0021697524935007095,0.03281289215123946,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,7,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.4242005441337824,0.0021653147414326668,0.03274578058877379,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,13,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.4239383274689317,0.0021614907309412956,0.032687950562439255,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,21,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.4255263013765216,0.002166604623198509,0.03276528730734985,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,34,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.4276342438533902,0.00216630008071661,0.032760681749967636,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,55,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.42709805630147457,0.002180269919335842,0.03297194585006945,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,89,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.4237144235521555,0.0021525295451283455,0.032552431684360617,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,144,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.4416589140892029,0.002161802724003792,0.032692668794008194,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,linear_svm,233,10,66125,0.8948600354879925,0.8964520350496716,0.8944077800990724,0.00045225538892013084,-0.0015919995616791027,0.42428324092179537,0.0021667126566171646,0.03276692108305731,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,20260607,10,66125,0.9962910358173986,0.9964611686355987,0.9964919693249207,-0.00020093350752203865,-0.00017013281820010828,0.9267626823857427,0.03755425661802292,0.5679282664351293,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,1,10,66125,0.9960012013382811,0.9963535384525147,0.9962152934469384,-0.00021409210865730444,-0.00035233711423365843,0.9366349233314395,0.03741403855383396,0.5658077664095873,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,7,10,66125,0.9962778483891938,0.9963074252747777,0.9965534582214878,-0.00027560983229402147,-2.9576885583915136e-05,0.9784322706982493,0.03793348092585802,0.5736632276122196,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,13,10,66125,0.9962910230415584,0.9965841483563849,0.9964766257621345,-0.00018560272057610572,-0.0002931253148265034,1.0115366633981466,0.03900952637195587,0.5899361266080283,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,21,10,66125,0.9964392440511113,0.9965994939588138,0.9965534582214878,-0.00011421417037649206,-0.00016024990770246994,1.0436967080458999,0.03684758394956589,0.557241345173019,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,34,10,66125,0.9955402102521349,0.9957387861159348,0.9957388884551192,-0.0001986782029842482,-0.0001985758637998991,0.9325450463220477,0.03698934707790613,0.5593852110080322,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,55,10,66125,0.9956817887843163,0.9957848858031,0.9958310867776835,-0.000149297993367159,-0.00010309701878363775,0.9311370877549052,0.03716242592781782,0.562002660534107,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,89,10,66125,0.9965413584577885,0.9967532320513655,0.9967071890202317,-0.00016583056244323657,-0.00021187359357699442,0.9399522859603167,0.03725250158458948,0.5633648632830167,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,144,10,66125,0.9960407199345329,0.9962920544594152,0.9962152934469384,-0.0001745735124054626,-0.00025133452488224073,0.941255428828299,0.036979169584810734,0.5592312980689713,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,random_forest,233,10,66125,0.9966237127130312,0.9968608560089873,0.9968301824731618,-0.00020646976013061202,-0.0002371432959561437,0.9166242834180593,0.026352811604738235,0.3985302322077616,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,20260607,10,66125,0.999105893553774,0.9992455381383969,0.9991377826701863,-3.1889116412275875e-05,-0.00013964458462289997,0.29125966131687164,0.009065670892596245,0.1370989927046691,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,1,10,66125,0.9991124905635886,0.9992455381383969,0.9991377826701863,-2.5292106597629704e-05,-0.0001330475748082538,2.95599159412086,0.023950020782649517,0.3621931309285371,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,7,10,66125,0.9991091920557886,0.9992455381383969,0.9991377826701863,-2.859061439763888e-05,-0.00013634608260826298,0.37199088372290134,0.023839264176785946,0.3605181728058366,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,13,10,66125,0.9991091920557886,0.9992455381383969,0.9991377826701863,-2.859061439763888e-05,-0.00013634608260826298,3.3737085657194257,0.02397995162755251,0.3626457713051419,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,21,10,66125,0.999105893553774,0.9992455381383969,0.9991377826701863,-3.1889116412275875e-05,-0.00013964458462289997,3.0439280876889825,0.025144994258880615,0.3802645634613325,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,34,10,66125,0.9991091920557886,0.9992455381383969,0.9991223895361934,-1.319748040473634e-05,-0.00013634608260826298,2.4920458178967237,0.0239561777561903,0.36228624205958865,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,55,10,66125,0.9990959980824399,0.9992301441216773,0.9991223895361934,-2.639145375349372e-05,-0.00013414603923744828,0.3022274347022176,0.023955481126904488,0.3622757070231302,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,89,10,66125,0.9991091920557886,0.9992455381383969,0.9991377826701863,-2.859061439763888e-05,-0.00013634608260826298,0.29102165438234806,0.024171355180442333,0.36554034299345683,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,144,10,66125,0.9991091920557886,0.9992455381383969,0.9991377826701863,-2.859061439763888e-05,-0.00013634608260826298,0.27875955030322075,0.02398570068180561,0.3627327135244705,10,0.0
clasico,customer_churn,clasico:l1_logistic_k10,xgboost,233,10,66125,0.9991091920557886,0.9992455381383969,0.9991377826701863,-2.859061439763888e-05,-0.00013634608260826298,2.5125940646976233,0.024847024120390415,0.3757583987960743,10,0.0
clasico,madelon,clasico:boruta_confirmed_19,logistic_regression,20260607,19,300,0.6056748531996057,0.5931706015739628,0.6033289258769542,0.0023459273226514865,0.012504251625642837,0.004091775976121426,0.0006731804460287094,2.2439348200956983,500,0.962
clasico,madelon,clasico:boruta_confirmed_19,logistic_regression,1,19,300,0.6056748531996057,0.5931706015739628,0.6033289258769542,0.0023459273226514865,0.012504251625642837,0.005737509578466415,0.0009169895201921463,3.056631733973821,500,0.962
clasico,madelon,clasico:boruta_confirmed_19,logistic_regression,7,19,300,0.6056748531996057,0.5931706015739628,0.6033289258769542,0.0023459273226514865,0.012504251625642837,0.005650704726576805,0.0009171226993203163,3.0570756644010544,500,0.962
